station_Borgo Valsugana,station_Monte Gaza,station_Parco S. Chiara,station_Piana Rotaliana,station_Riva del Garda,station_Rovereto,elevation,day,cos_week_day,sin_week_day,temperature,precipitation,O3_1,O3_2,O3_diff_1,PM10_1,NO2_1,power_area_50_1,target
0,0,0,0,0,1,203,37,-0.2225209339563146,-0.9749279121818235,2.5565217391304347,0.0,6.904761904761905,9.434782608695652,-2.5300207039337472,32.0,68.14285714285714,78.79403281030197,10.521739130434783
0,0,0,0,0,1,203,38,0.6234898018587334,-0.7818314824680299,3.039130434782609,0.0,10.521739130434783,6.904761904761905,3.616977225672878,26.869565217391305,82.69565217391305,68.55745659076842,11.869565217391305
0,0,0,0,0,1,203,39,1.0,0.0,1.1597826086956522,0.0,11.869565217391305,10.521739130434783,1.3478260869565215,26.130434782608695,66.91304347826087,69.4461758634138,5.260869565217392
0,0,0,0,0,1,203,40,0.6234898018587336,0.7818314824680297,1.7076086956521739,0.0,5.260869565217392,11.869565217391305,-6.608695652173913,27.26086956521739,66.82608695652173,75.55805257366048,5.130434782608695
0,0,0,0,0,1,203,41,-0.22252093395631434,0.9749279121818236,3.3902173913043474,0.0,5.130434782608695,5.260869565217392,-0.13043478260869623,35.69565217391305,75.04347826086956,71.82645977198456,5.086956521739131
0,0,0,0,0,1,203,42,-0.900968867902419,0.43388373911755823,2.8413043478260867,0.0,5.086956521739131,5.130434782608695,-0.04347826086956452,35.82608695652174,74.95652173913044,92.01085027969727,5.608695652173913
0,0,0,0,0,1,203,43,-0.9009688679024191,-0.433883739117558,2.651086956521739,0.0,5.608695652173913,5.086956521739131,0.5217391304347823,31.782608695652176,67.52173913043478,79.17238755156177,8.08695652173913
0,0,0,0,0,1,203,44,-0.2225209339563146,-0.9749279121818235,2.926086956521739,0.0,8.08695652173913,5.608695652173913,2.4782608695652177,25.130434782608695,61.82608695652174,78.48193742787409,11.0
0,0,0,0,0,1,203,45,0.6234898018587334,-0.7818314824680299,2.992391304347826,0.0,11.0,8.08695652173913,2.913043478260869,21.91304347826087,56.04347826086956,68.6312622581497,15.695652173913043
0,0,0,0,0,1,203,46,1.0,0.0,3.7021739130434783,0.0,15.695652173913043,11.0,4.695652173913043,22.434782608695652,57.82608695652174,70.16405602125492,14.695652173913043
0,0,0,0,0,1,203,47,0.6234898018587336,0.7818314824680297,3.260869565217391,0.0,14.695652173913043,15.695652173913043,-1.0,18.347826086956523,55.73913043478261,75.96252391898788,8.0
0,0,0,0,0,1,203,48,-0.22252093395631434,0.9749279121818236,2.596739130434783,0.0,8.0,14.695652173913043,-6.695652173913043,25.565217391304348,66.73913043478261,78.19393631923488,7.565217391304348
0,0,0,0,0,1,203,49,-0.900968867902419,0.43388373911755823,2.1380434782608693,0.0,7.565217391304348,8.0,-0.43478260869565233,26.91304347826087,68.3913043478261,78.58171607204952,3.3333333333333335
0,0,0,0,0,1,203,50,-0.9009688679024191,-0.433883739117558,0.49404761904761907,0.011904761904761904,3.3333333333333335,7.565217391304348,-4.231884057971014,34.8421052631579,78.65,77.34915620950535,2.5652173913043477
0,0,0,0,0,1,203,51,-0.2225209339563146,-0.9749279121818235,2.832608695652174,0.015217391304347825,2.5652173913043477,3.3333333333333335,-0.7681159420289858,42.08695652173913,64.1304347826087,75.62483556740396,3.0869565217391304
0,0,0,0,0,1,203,52,0.6234898018587334,-0.7818314824680299,4.815217391304348,0.0,3.0869565217391304,2.5652173913043477,0.5217391304347827,58.82608695652174,72.26086956521739,67.52743416032648,2.782608695652174
0,0,0,0,0,1,203,53,1.0,0.0,5.664130434782609,0.01956521739130435,2.782608695652174,3.0869565217391304,-0.30434782608695654,65.95652173913044,69.0,69.19166784926436,2.782608695652174
0,0,0,0,0,1,203,54,0.6234898018587336,0.7818314824680297,6.721739130434782,0.0,2.782608695652174,2.782608695652174,0.0,51.82608695652174,54.95652173913044,69.06237776356136,2.1739130434782608
0,0,0,0,0,1,203,55,-0.22252093395631434,0.9749279121818236,7.239130434782608,0.026086956521739136,2.1739130434782608,2.782608695652174,-0.6086956521739131,42.34782608695652,49.56521739130435,68.79467336439795,4.695652173913044
0,0,0,0,0,1,203,56,-0.900968867902419,0.43388373911755823,7.591304347826087,0.17608695652173917,4.695652173913044,2.1739130434782608,2.521739130434783,23.82608695652174,49.130434782608695,61.851481589694906,46.08695652173913
0,0,0,0,0,1,203,57,-0.9009688679024191,-0.433883739117558,5.235869565217391,0.5130434782608696,46.08695652173913,4.695652173913044,41.391304347826086,4.521739130434782,14.347826086956522,64.4019931690659,26.0
0,0,0,0,0,1,203,58,-0.2225209339563146,-0.9749279121818235,6.313043478260869,0.0,26.0,46.08695652173913,-20.086956521739133,8.652173913043478,32.391304347826086,67.22390668019558,5.782608695652174
0,0,0,0,0,1,203,59,0.6234898018587334,-0.7818314824680299,3.6532608695652176,0.0,5.782608695652174,26.0,-20.217391304347828,17.608695652173914,39.391304347826086,64.41175313112942,6.217391304347826
0,0,0,0,0,1,203,60,1.0,0.0,5.020652173913043,0.058695652173913045,6.217391304347826,5.782608695652174,0.43478260869565233,20.52173913043478,38.91304347826087,64.39033361219953,29.347826086956523
0,0,0,0,0,1,203,61,0.6234898018587336,0.7818314824680297,4.571739130434783,0.0,29.347826086956523,6.217391304347826,23.130434782608695,8.565217391304348,29.91304347826087,66.4594439415478,22.08695652173913
