station_Borgo Valsugana,station_Parco S. Chiara,station_Rovereto,elevation,day,cos_week_day,sin_week_day,cos_hour,sin_hour,temperature,precipitation,PM2.5_1,PM2.5_2,PM2.5_3,PM2.5_diff_1,PM2.5_diff_2,NO2_1,power_area_50_1,power_area_50_2,target
0,1,0,312,31,0.6234898018587334,-0.7818314824680299,0.9659258262890681,-0.2588190451025215,2.25,0.0,20.0,21.0,20.0,-1.0,0.0,59.0,119.6091214888818,132.39455678628977,19.0
0,1,0,312,32,1.0,0.0,0.9659258262890683,0.25881904510252074,2.075,0.0,19.0,20.0,21.0,-1.0,-2.0,53.0,106.66153124082606,119.6091214888818,14.0
0,1,0,312,32,1.0,0.0,0.8660254037844387,0.49999999999999994,2.175,0.0,14.0,19.0,20.0,-5.0,-6.0,41.0,83.7962238822034,106.66153124082606,13.0
0,1,0,312,32,1.0,0.0,0.7071067811865476,0.7071067811865475,1.925,0.0,13.0,14.0,19.0,-1.0,-6.0,37.0,78.02701973034513,83.7962238822034,10.0
0,1,0,312,32,1.0,0.0,0.5000000000000001,0.8660254037844386,2.1,0.0,10.0,13.0,14.0,-3.0,-4.0,29.0,77.11815160369646,78.02701973034513,9.0
0,1,0,312,32,1.0,0.0,0.25881904510252074,0.9659258262890683,1.55,0.0,9.0,10.0,13.0,-1.0,-4.0,33.0,76.3410730277463,77.11815160369646,7.0
0,1,0,312,32,1.0,0.0,6.123233995736766e-17,1.0,1.45,0.0,7.0,9.0,10.0,-2.0,-3.0,36.0,79.07789137682784,76.3410730277463,6.0
0,1,0,312,32,1.0,0.0,-0.25881904510252063,0.9659258262890683,0.65,0.0,6.0,7.0,9.0,-1.0,-3.0,43.0,87.87793544702681,79.07789137682784,6.0
0,1,0,312,32,1.0,0.0,-0.4999999999999998,0.8660254037844388,0.875,0.0,6.0,6.0,7.0,0.0,-1.0,55.0,111.52797555742669,87.87793544702681,9.0
0,1,0,312,32,1.0,0.0,-0.7071067811865475,0.7071067811865476,1.2000000000000002,0.0,9.0,6.0,6.0,3.0,3.0,64.0,144.9306323999034,111.52797555742669,12.0
0,1,0,312,32,1.0,0.0,-0.8660254037844387,0.49999999999999994,1.425,0.0,12.0,9.0,6.0,3.0,6.0,73.0,163.74604451256278,144.9306323999034,11.0
0,1,0,312,32,1.0,0.0,-0.9659258262890682,0.258819045102521,2.325,0.0,11.0,12.0,9.0,-1.0,2.0,63.0,168.07898571584866,163.74604451256278,7.0
0,1,0,312,32,1.0,0.0,-1.0,1.2246467991473532e-16,4.875,0.0,7.0,11.0,12.0,-4.0,-5.0,46.0,168.35813179712054,168.07898571584866,5.0
0,1,0,312,32,1.0,0.0,-0.9659258262890683,-0.2588190451025208,6.025,0.0,5.0,7.0,11.0,-2.0,-6.0,44.0,165.61114345439768,168.35813179712054,4.0
0,1,0,312,32,1.0,0.0,-0.8660254037844388,-0.4999999999999998,7.55,0.0,4.0,5.0,7.0,-1.0,-3.0,41.0,156.10698267128873,165.61114345439768,4.0
0,1,0,312,32,1.0,0.0,-0.7071067811865479,-0.7071067811865471,8.825,0.0,4.0,4.0,5.0,0.0,-1.0,43.0,150.62667846679318,156.10698267128873,4.0
0,1,0,312,32,1.0,0.0,-0.5000000000000004,-0.8660254037844384,9.525,0.0,4.0,4.0,4.0,0.0,0.0,46.0,154.85508066216696,150.62667846679318,7.0
0,1,0,312,32,1.0,0.0,-0.25881904510252063,-0.9659258262890683,8.275,0.0,7.0,4.0,4.0,3.0,3.0,80.0,160.22207054570686,154.85508066216696,20.0
0,1,0,312,32,1.0,0.0,-1.8369701987210297e-16,-1.0,6.775,0.0,20.0,7.0,4.0,13.0,16.0,103.0,167.5510918044428,160.22207054570686,25.0
0,1,0,312,32,1.0,0.0,0.2588190451025203,-0.9659258262890684,5.8,0.0,25.0,20.0,7.0,5.0,18.0,101.0,171.64905357110052,167.5510918044428,30.0
0,1,0,312,32,1.0,0.0,0.5,-0.8660254037844386,4.775,0.0,30.0,25.0,20.0,5.0,10.0,108.0,168.21980661666464,171.64905357110052,32.0
0,1,0,312,32,1.0,0.0,0.7071067811865475,-0.7071067811865477,3.9,0.0,32.0,30.0,25.0,2.0,7.0,92.0,158.30423160878368,168.21980661666464,36.0
0,1,0,312,32,1.0,0.0,0.8660254037844384,-0.5000000000000004,3.525,0.0,36.0,32.0,30.0,4.0,6.0,86.0,142.70933712291995,158.30423160878368,38.0
0,1,0,312,32,1.0,0.0,0.9659258262890681,-0.2588190451025215,3.325,0.0,38.0,36.0,32.0,2.0,6.0,100.0,126.88232788068171,142.70933712291995,44.0
0,1,0,312,33,0.6234898018587336,0.7818314824680297,0.9659258262890683,0.25881904510252074,3.125,0.0,44.0,38.0,36.0,6.0,8.0,105.0,109.6821463305764,126.88232788068171,30.0
0,1,0,312,33,0.6234898018587336,0.7818314824680297,0.8660254037844387,0.49999999999999994,2.325,0.0,30.0,44.0,38.0,-14.0,-8.0,61.0,85.5672360681161,109.6821463305764,28.0
0,1,0,312,33,0.6234898018587336,0.7818314824680297,0.7071067811865476,0.7071067811865475,1.475,0.0,28.0,30.0,44.0,-2.0,-16.0,57.0,80.52678404570617,85.5672360681161,23.0
0,1,0,312,33,0.6234898018587336,0.7818314824680297,0.5000000000000001,0.8660254037844386,0.675,0.0,23.0,28.0,30.0,-5.0,-7.0,50.0,78.62743321655317,80.52678404570617,19.0
0,1,0,312,33,0.6234898018587336,0.7818314824680297,0.25881904510252074,0.9659258262890683,0.725,0.0,19.0,23.0,28.0,-4.0,-9.0,45.0,77.79553895134582,78.62743321655317,16.0
0,1,0,312,33,0.6234898018587336,0.7818314824680297,6.123233995736766e-17,1.0,0.8,0.0,16.0,19.0,23.0,-3.0,-7.0,46.0,80.36476047984003,77.79553895134582,20.0
0,1,0,312,33,0.6234898018587336,0.7818314824680297,-0.25881904510252063,0.9659258262890683,1.0,0.0,20.0,16.0,19.0,4.0,1.0,54.0,88.52107857462535,80.36476047984003,22.0
0,1,0,312,33,0.6234898018587336,0.7818314824680297,-0.4999999999999998,0.8660254037844388,1.525,0.0,22.0,20.0,16.0,2.0,6.0,60.0,112.59409948015757,88.52107857462535,22.0
0,1,0,312,33,0.6234898018587336,0.7818314824680297,-0.7071067811865475,0.7071067811865476,1.3,0.0,22.0,22.0,20.0,0.0,2.0,74.0,144.18245170545887,112.59409948015757,25.0
0,1,0,312,33,0.6234898018587336,0.7818314824680297,-0.8660254037844387,0.49999999999999994,1.65,0.0,25.0,22.0,22.0,3.0,3.0,93.0,164.5771743521526,144.18245170545887,24.0
0,1,0,312,33,0.6234898018587336,0.7818314824680297,-0.9659258262890682,0.258819045102521,2.15,0.0,24.0,25.0,22.0,-1.0,2.0,101.0,172.129872268581,164.5771743521526,15.0
0,1,0,312,33,0.6234898018587336,0.7818314824680297,-1.0,1.2246467991473532e-16,4.325,0.0,15.0,24.0,25.0,-9.0,-10.0,63.0,169.5689019600221,172.129872268581,11.0
0,1,0,312,33,0.6234898018587336,0.7818314824680297,-0.9659258262890683,-0.2588190451025208,4.925,0.0,11.0,15.0,24.0,-4.0,-13.0,55.0,168.87170528641263,169.5689019600221,10.0
0,1,0,312,33,0.6234898018587336,0.7818314824680297,-0.25881904510252063,-0.9659258262890683,6.949999999999999,0.0,13.0,9.0,9.0,4.0,4.0,75.0,160.7748734764161,155.13423722619314,24.0
0,1,0,312,33,0.6234898018587336,0.7818314824680297,-1.8369701987210297e-16,-1.0,5.525,0.0,24.0,13.0,9.0,11.0,15.0,100.0,168.93609736645288,160.7748734764161,32.0
0,1,0,312,33,0.6234898018587336,0.7818314824680297,0.2588190451025203,-0.9659258262890684,5.025,0.0,32.0,24.0,13.0,8.0,19.0,104.0,172.77234283415507,168.93609736645288,41.0
0,1,0,312,33,0.6234898018587336,0.7818314824680297,0.5,-0.8660254037844386,4.225,0.0,41.0,32.0,24.0,9.0,17.0,106.0,170.3976094969786,172.77234283415507,44.0
0,1,0,312,33,0.6234898018587336,0.7818314824680297,0.7071067811865475,-0.7071067811865477,3.425,0.0,44.0,41.0,32.0,3.0,12.0,110.0,159.20951272041478,170.3976094969786,41.0
0,1,0,312,33,0.6234898018587336,0.7818314824680297,0.8660254037844384,-0.5000000000000004,3.125,0.0,41.0,44.0,41.0,-3.0,0.0,94.0,143.8343211644963,159.20951272041478,38.0
0,1,0,312,33,0.6234898018587336,0.7818314824680297,0.9659258262890681,-0.2588190451025215,2.8,0.0,38.0,41.0,44.0,-3.0,-6.0,78.0,128.06336627886827,143.8343211644963,37.0
0,1,0,312,34,-0.22252093395631434,0.9749279121818236,0.9659258262890683,0.25881904510252074,2.625,0.0,37.0,38.0,41.0,-1.0,-4.0,78.0,112.20322848498044,128.06336627886827,29.0
0,1,0,312,34,-0.22252093395631434,0.9749279121818236,0.8660254037844387,0.49999999999999994,2.05,0.0,29.0,37.0,38.0,-8.0,-9.0,67.0,85.1778309839143,112.20322848498044,27.0
0,1,0,312,34,-0.22252093395631434,0.9749279121818236,0.7071067811865476,0.7071067811865475,1.5750000000000002,0.0,27.0,29.0,37.0,-2.0,-10.0,59.0,79.96350367794423,85.1778309839143,23.0
0,1,0,312,34,-0.22252093395631434,0.9749279121818236,0.5000000000000001,0.8660254037844386,1.45,0.0,23.0,27.0,29.0,-4.0,-6.0,56.0,78.66952839884735,79.96350367794423,20.0
0,1,0,312,34,-0.22252093395631434,0.9749279121818236,0.25881904510252074,0.9659258262890683,1.175,0.0,20.0,23.0,27.0,-3.0,-7.0,54.0,77.34487845397955,78.66952839884735,18.0
0,1,0,312,34,-0.22252093395631434,0.9749279121818236,6.123233995736766e-17,1.0,1.125,0.0,18.0,20.0,23.0,-2.0,-5.0,54.0,79.97383051574022,77.34487845397955,15.0
0,1,0,312,34,-0.22252093395631434,0.9749279121818236,-0.25881904510252063,0.9659258262890683,0.8,0.0,15.0,18.0,20.0,-3.0,-5.0,54.0,89.0040546812173,79.97383051574022,14.0
0,1,0,312,34,-0.22252093395631434,0.9749279121818236,-0.4999999999999998,0.8660254037844388,0.5,0.0,14.0,15.0,18.0,-1.0,-4.0,57.0,112.32473349834076,89.0040546812173,18.0
0,1,0,312,34,-0.22252093395631434,0.9749279121818236,-0.7071067811865475,0.7071067811865476,0.5,0.0,18.0,14.0,15.0,4.0,3.0,75.0,144.81472883239198,112.32473349834076,26.0
0,1,0,312,34,-0.22252093395631434,0.9749279121818236,-0.8660254037844387,0.49999999999999994,0.3,0.0,26.0,18.0,14.0,8.0,12.0,87.0,167.85525758811858,144.81472883239198,14.0
0,1,0,312,34,-0.22252093395631434,0.9749279121818236,-0.9659258262890682,0.258819045102521,1.8,0.0,14.0,26.0,18.0,-12.0,-4.0,54.0,173.7121796041967,167.85525758811858,14.0
0,1,0,312,34,-0.22252093395631434,0.9749279121818236,-1.0,1.2246467991473532e-16,3.25,0.0,14.0,14.0,26.0,0.0,-12.0,53.0,172.41409428982385,173.7121796041967,11.0
0,1,0,312,34,-0.22252093395631434,0.9749279121818236,-0.9659258262890683,-0.2588190451025208,4.925,0.0,11.0,14.0,14.0,-3.0,-3.0,51.0,171.92692318108928,172.41409428982385,10.0
0,1,0,312,34,-0.22252093395631434,0.9749279121818236,-0.8660254037844388,-0.4999999999999998,6.45,0.0,10.0,11.0,14.0,-1.0,-4.0,49.0,161.14171374761932,171.92692318108928,9.0
0,1,0,312,34,-0.22252093395631434,0.9749279121818236,-0.7071067811865479,-0.7071067811865471,7.75,0.0,9.0,10.0,11.0,-1.0,-2.0,49.0,156.35944774205757,161.14171374761932,10.0
0,1,0,312,34,-0.22252093395631434,0.9749279121818236,-0.5000000000000004,-0.8660254037844384,8.675,0.0,10.0,9.0,10.0,1.0,0.0,55.0,158.3787065859433,156.35944774205757,14.0
0,1,0,312,34,-0.22252093395631434,0.9749279121818236,-0.25881904510252063,-0.9659258262890683,7.725,0.0,14.0,10.0,9.0,4.0,5.0,75.0,161.6134421320898,158.3787065859433,24.0
0,1,0,312,34,-0.22252093395631434,0.9749279121818236,-1.8369701987210297e-16,-1.0,6.625,0.0,24.0,14.0,10.0,10.0,14.0,109.0,167.42166557524018,161.6134421320898,35.0
0,1,0,312,34,-0.22252093395631434,0.9749279121818236,0.2588190451025203,-0.9659258262890684,5.325,0.0,35.0,24.0,14.0,11.0,21.0,106.0,173.88618907040996,167.42166557524018,39.0
0,1,0,312,34,-0.22252093395631434,0.9749279121818236,0.5,-0.8660254037844386,4.65,0.0,39.0,35.0,24.0,4.0,15.0,114.0,172.7791765132092,173.88618907040996,42.0
0,1,0,312,34,-0.22252093395631434,0.9749279121818236,0.7071067811865475,-0.7071067811865477,4.5,0.0,42.0,39.0,35.0,3.0,7.0,108.0,160.50800125336406,172.7791765132092,35.0
0,1,0,312,34,-0.22252093395631434,0.9749279121818236,0.8660254037844384,-0.5000000000000004,4.4,0.0,35.0,42.0,39.0,-7.0,-4.0,97.0,145.30099187100916,160.50800125336406,40.0
0,1,0,312,34,-0.22252093395631434,0.9749279121818236,0.9659258262890681,-0.2588190451025215,4.425,0.0,40.0,35.0,42.0,5.0,-2.0,88.0,129.29060309881382,145.30099187100916,33.0
0,1,0,312,35,-0.900968867902419,0.43388373911755823,0.9659258262890683,0.25881904510252074,3.975,0.0,33.0,40.0,35.0,-7.0,-2.0,77.0,112.4095457376093,129.29060309881382,26.0
0,1,0,312,35,-0.900968867902419,0.43388373911755823,0.8660254037844387,0.49999999999999994,3.625,0.0,26.0,33.0,40.0,-7.0,-14.0,65.0,86.64096839686331,112.4095457376093,26.0
0,1,0,312,35,-0.900968867902419,0.43388373911755823,0.7071067811865476,0.7071067811865475,3.325,0.0,26.0,26.0,33.0,0.0,-7.0,62.0,81.96719814191148,86.64096839686331,23.0
0,1,0,312,35,-0.900968867902419,0.43388373911755823,0.5000000000000001,0.8660254037844386,3.25,0.0,23.0,26.0,26.0,-3.0,-3.0,58.0,79.23715296350274,81.96719814191148,19.0
0,1,0,312,35,-0.900968867902419,0.43388373911755823,0.25881904510252074,0.9659258262890683,2.35,0.0,19.0,23.0,26.0,-4.0,-7.0,55.0,79.46269843733978,79.23715296350274,19.0
0,1,0,312,35,-0.900968867902419,0.43388373911755823,6.123233995736766e-17,1.0,3.1,0.0,19.0,19.0,23.0,0.0,-4.0,54.0,80.84088230099537,79.46269843733978,16.0
0,1,0,312,35,-0.900968867902419,0.43388373911755823,-0.25881904510252063,0.9659258262890683,3.15,0.0,16.0,19.0,19.0,-3.0,-3.0,54.0,89.0943129133765,80.84088230099537,16.0
0,1,0,312,35,-0.900968867902419,0.43388373911755823,-0.4999999999999998,0.8660254037844388,3.125,0.0,16.0,16.0,19.0,0.0,-3.0,64.0,112.78859367366532,89.0943129133765,17.0
0,1,0,312,35,-0.900968867902419,0.43388373911755823,-0.7071067811865475,0.7071067811865476,2.75,0.0,17.0,16.0,16.0,1.0,1.0,77.0,144.1464545849715,112.78859367366532,24.0
0,1,0,312,35,-0.900968867902419,0.43388373911755823,-0.8660254037844387,0.49999999999999994,3.4000000000000004,0.0,24.0,17.0,16.0,7.0,8.0,107.0,161.40780839292108,144.1464545849715,20.0
0,1,0,312,35,-0.900968867902419,0.43388373911755823,-0.9659258262890682,0.258819045102521,3.625,0.0,20.0,24.0,17.0,-4.0,3.0,88.0,157.04013119807595,161.40780839292108,14.0
0,1,0,312,35,-0.900968867902419,0.43388373911755823,-1.0,1.2246467991473532e-16,6.2,0.0,14.0,20.0,24.0,-6.0,-10.0,65.0,155.75115368006945,157.04013119807595,13.0
0,1,0,312,35,-0.900968867902419,0.43388373911755823,-0.9659258262890683,-0.2588190451025208,7.6,0.0,13.0,14.0,20.0,-1.0,-7.0,65.0,154.19083555246672,155.75115368006945,13.0
0,1,0,312,35,-0.900968867902419,0.43388373911755823,-0.8660254037844388,-0.4999999999999998,7.949999999999999,0.0,13.0,13.0,14.0,0.0,-1.0,67.0,144.63991626217637,154.19083555246672,14.0
0,1,0,312,35,-0.900968867902419,0.43388373911755823,-0.7071067811865479,-0.7071067811865471,9.275,0.0,14.0,13.0,13.0,1.0,1.0,66.0,141.1967045139479,144.63991626217637,11.0
0,1,0,312,35,-0.900968867902419,0.43388373911755823,-0.5000000000000004,-0.8660254037844384,10.45,0.0,11.0,14.0,13.0,-3.0,-2.0,73.0,143.93019216057917,141.1967045139479,16.0
0,1,0,312,35,-0.900968867902419,0.43388373911755823,-0.25881904510252063,-0.9659258262890683,8.924999999999999,0.0,16.0,11.0,14.0,5.0,2.0,95.0,147.96761736272688,143.93019216057917,25.0
0,1,0,312,35,-0.900968867902419,0.43388373911755823,-1.8369701987210297e-16,-1.0,7.1,0.0,25.0,16.0,11.0,9.0,14.0,115.0,156.38489903318603,147.96761736272688,27.0
0,1,0,312,35,-0.900968867902419,0.43388373911755823,0.2588190451025203,-0.9659258262890684,6.775,0.0,27.0,25.0,16.0,2.0,11.0,106.0,164.8332791564193,156.38489903318603,28.0
0,1,0,312,35,-0.900968867902419,0.43388373911755823,0.5,-0.8660254037844386,5.575,0.0,28.0,27.0,25.0,1.0,3.0,92.0,169.97733972675826,164.8332791564193,32.0
0,1,0,312,35,-0.900968867902419,0.43388373911755823,0.7071067811865475,-0.7071067811865477,4.775,0.0,32.0,28.0,27.0,4.0,5.0,95.0,158.37430188323316,169.97733972675826,39.0
0,1,0,312,35,-0.900968867902419,0.43388373911755823,0.8660254037844384,-0.5000000000000004,3.975,0.0,39.0,32.0,28.0,7.0,11.0,103.0,144.78458420348272,158.37430188323316,44.0
0,1,0,312,35,-0.900968867902419,0.43388373911755823,0.9659258262890681,-0.2588190451025215,3.075,0.0,44.0,39.0,32.0,5.0,12.0,99.0,128.70046439384146,144.78458420348272,40.0
0,1,0,312,36,-0.9009688679024191,-0.433883739117558,0.9659258262890683,0.25881904510252074,2.775,0.0,40.0,44.0,39.0,-4.0,1.0,89.0,112.21534924537237,128.70046439384146,33.0
0,1,0,312,36,-0.9009688679024191,-0.433883739117558,0.8660254037844387,0.49999999999999994,1.6,0.0,33.0,40.0,44.0,-7.0,-11.0,81.0,86.54817282343066,112.21534924537237,30.0
0,1,0,312,36,-0.9009688679024191,-0.433883739117558,0.7071067811865476,0.7071067811865475,0.95,0.0,30.0,33.0,40.0,-3.0,-10.0,72.0,81.04854863235968,86.54817282343066,28.0
0,1,0,312,36,-0.9009688679024191,-0.433883739117558,0.5000000000000001,0.8660254037844386,0.85,0.0,28.0,30.0,33.0,-2.0,-5.0,61.0,79.39198868648522,81.04854863235968,27.0
0,1,0,312,36,-0.9009688679024191,-0.433883739117558,0.25881904510252074,0.9659258262890683,0.575,0.0,27.0,28.0,30.0,-1.0,-3.0,59.0,77.61769476510302,79.39198868648522,24.0
0,1,0,312,36,-0.9009688679024191,-0.433883739117558,6.123233995736766e-17,1.0,-0.275,0.0,24.0,27.0,28.0,-3.0,-4.0,56.0,80.34775519555589,77.61769476510302,21.0
0,1,0,312,36,-0.9009688679024191,-0.433883739117558,-0.25881904510252063,0.9659258262890683,-0.275,0.0,21.0,24.0,27.0,-3.0,-6.0,58.0,89.78367090735613,80.34775519555589,19.0
0,1,0,312,36,-0.9009688679024191,-0.433883739117558,-0.4999999999999998,0.8660254037844388,-0.425,0.0,19.0,21.0,24.0,-2.0,-5.0,60.0,113.13950342279986,89.78367090735613,21.0
0,1,0,312,36,-0.9009688679024191,-0.433883739117558,-0.7071067811865475,0.7071067811865476,-0.725,0.0,21.0,19.0,21.0,2.0,0.0,70.0,145.34540242973668,113.13950342279986,27.0
0,1,0,312,36,-0.9009688679024191,-0.433883739117558,-0.8660254037844387,0.49999999999999994,6.938893903907228e-18,0.0,27.0,21.0,19.0,6.0,8.0,93.0,164.7516713730643,145.34540242973668,29.0
0,1,0,312,36,-0.9009688679024191,-0.433883739117558,-0.9659258262890682,0.258819045102521,1.325,0.0,29.0,27.0,21.0,2.0,8.0,104.0,170.45701237924666,164.7516713730643,24.0
0,1,0,312,36,-0.9009688679024191,-0.433883739117558,-1.0,1.2246467991473532e-16,3.95,0.0,24.0,29.0,27.0,-5.0,-3.0,88.0,171.00935037949708,170.45701237924666,21.0
0,1,0,312,36,-0.9009688679024191,-0.433883739117558,-0.9659258262890683,-0.2588190451025208,5.5,0.0,21.0,24.0,29.0,-3.0,-8.0,75.0,168.85878380448486,171.00935037949708,19.0
0,1,0,312,36,-0.9009688679024191,-0.433883739117558,-0.8660254037844388,-0.4999999999999998,7.75,0.0,19.0,21.0,24.0,-2.0,-5.0,78.0,157.3428844700504,168.85878380448486,16.0
0,1,0,312,36,-0.9009688679024191,-0.433883739117558,-0.7071067811865479,-0.7071067811865471,8.325,0.0,16.0,19.0,21.0,-3.0,-5.0,70.0,152.72598146660653,157.3428844700504,17.0
0,1,0,312,36,-0.9009688679024191,-0.433883739117558,-0.5000000000000004,-0.8660254037844384,8.774999999999999,0.0,17.0,16.0,19.0,1.0,-2.0,72.0,151.98303363487133,152.72598146660653,22.0
0,1,0,312,36,-0.9009688679024191,-0.433883739117558,-0.25881904510252063,-0.9659258262890683,8.6,0.0,22.0,17.0,16.0,5.0,6.0,83.0,156.80844357804335,151.98303363487133,25.0
0,1,0,312,36,-0.9009688679024191,-0.433883739117558,-1.8369701987210297e-16,-1.0,7.65,0.0,25.0,22.0,17.0,3.0,8.0,92.0,163.11613546166922,156.80844357804335,29.0
0,1,0,312,36,-0.9009688679024191,-0.433883739117558,0.2588190451025203,-0.9659258262890684,7.05,0.0,29.0,25.0,22.0,4.0,7.0,95.0,168.75223077996625,163.11613546166922,31.0
0,1,0,312,36,-0.9009688679024191,-0.433883739117558,0.5,-0.8660254037844386,6.375,0.0,31.0,29.0,25.0,2.0,6.0,97.0,165.43379078680422,168.75223077996625,31.0
0,1,0,312,36,-0.9009688679024191,-0.433883739117558,0.7071067811865475,-0.7071067811865477,8.65,0.0,31.0,31.0,29.0,0.0,2.0,102.0,154.86653890103432,165.43379078680422,22.0
0,1,0,312,36,-0.9009688679024191,-0.433883739117558,0.8660254037844384,-0.5000000000000004,9.275,0.0,22.0,31.0,31.0,-9.0,-9.0,117.0,137.07865927425232,154.86653890103432,7.0
0,1,0,312,36,-0.9009688679024191,-0.433883739117558,0.9659258262890681,-0.2588190451025215,9.15,0.0,7.0,22.0,31.0,-15.0,-24.0,88.0,122.31749200122763,137.07865927425232,7.0
0,1,0,312,37,-0.2225209339563146,-0.9749279121818235,0.9659258262890683,0.25881904510252074,8.4,0.0,7.0,7.0,22.0,0.0,-15.0,90.0,108.3351101820043,122.31749200122763,16.0
0,1,0,312,37,-0.2225209339563146,-0.9749279121818235,0.8660254037844387,0.49999999999999994,6.4,0.0,16.0,7.0,7.0,9.0,9.0,86.0,86.32241873235529,108.3351101820043,19.0
0,1,0,312,37,-0.2225209339563146,-0.9749279121818235,0.7071067811865476,0.7071067811865475,6.15,0.0,19.0,16.0,7.0,3.0,12.0,85.0,81.03810219476027,86.32241873235529,27.0
0,1,0,312,37,-0.2225209339563146,-0.9749279121818235,0.5000000000000001,0.8660254037844386,6.05,0.0,27.0,19.0,16.0,8.0,11.0,84.0,76.98584570687524,81.03810219476027,16.0
0,1,0,312,37,-0.2225209339563146,-0.9749279121818235,0.25881904510252074,0.9659258262890683,6.075,0.0,16.0,27.0,19.0,-11.0,-3.0,75.0,77.33754784808966,76.98584570687524,7.0
0,1,0,312,37,-0.2225209339563146,-0.9749279121818235,6.123233995736766e-17,1.0,6.875,0.0,7.0,16.0,27.0,-9.0,-20.0,70.0,80.15365797866002,77.33754784808966,2.0
0,1,0,312,37,-0.2225209339563146,-0.9749279121818235,-0.25881904510252063,0.9659258262890683,7.1,0.0,2.0,7.0,16.0,-5.0,-14.0,54.0,85.8796834330367,80.15365797866002,3.0
0,1,0,312,37,-0.2225209339563146,-0.9749279121818235,-0.4999999999999998,0.8660254037844388,6.275,0.0,3.0,2.0,7.0,1.0,-4.0,75.0,102.85800013001098,85.8796834330367,13.0
0,1,0,312,37,-0.2225209339563146,-0.9749279121818235,-0.7071067811865475,0.7071067811865476,3.275,0.0,13.0,3.0,2.0,10.0,11.0,90.0,119.01513893349848,102.85800013001098,19.0
0,1,0,312,37,-0.2225209339563146,-0.9749279121818235,-0.8660254037844387,0.49999999999999994,3.125,0.0,19.0,13.0,3.0,6.0,16.0,102.0,136.12988715960097,119.01513893349848,24.0
0,1,0,312,37,-0.2225209339563146,-0.9749279121818235,-0.9659258262890682,0.258819045102521,4.1000000000000005,0.0,24.0,19.0,13.0,5.0,11.0,110.0,144.16914933616428,136.12988715960097,23.0
0,1,0,312,37,-0.2225209339563146,-0.9749279121818235,-1.0,1.2246467991473532e-16,5.575,0.0,23.0,24.0,19.0,-1.0,4.0,114.0,144.28959251271408,144.16914933616428,22.0
0,1,0,312,37,-0.2225209339563146,-0.9749279121818235,-0.9659258262890683,-0.2588190451025208,6.45,0.0,22.0,23.0,24.0,-1.0,-2.0,105.0,142.7324920472065,144.28959251271408,11.0
0,1,0,312,37,-0.2225209339563146,-0.9749279121818235,-0.8660254037844388,-0.4999999999999998,7.175,0.0,11.0,22.0,23.0,-11.0,-12.0,86.0,135.9535783018022,142.7324920472065,9.0
0,1,0,312,37,-0.2225209339563146,-0.9749279121818235,-0.7071067811865479,-0.7071067811865471,8.075,0.0,9.0,11.0,22.0,-2.0,-13.0,75.0,127.58058624884804,135.9535783018022,9.0
0,1,0,312,37,-0.2225209339563146,-0.9749279121818235,-0.5000000000000004,-0.8660254037844384,8.1,0.0,9.0,9.0,11.0,0.0,-2.0,71.0,124.79122220806902,127.58058624884804,12.0
0,1,0,312,37,-0.2225209339563146,-0.9749279121818235,-0.25881904510252063,-0.9659258262890683,7.9,0.0,12.0,9.0,9.0,3.0,3.0,99.0,126.66871831900971,124.79122220806902,20.0
0,1,0,312,37,-0.2225209339563146,-0.9749279121818235,-1.8369701987210297e-16,-1.0,8.475,0.0,20.0,12.0,9.0,8.0,11.0,112.0,136.3706803085686,126.66871831900971,19.0
0,1,0,312,37,-0.2225209339563146,-0.9749279121818235,0.2588190451025203,-0.9659258262890684,8.0,0.0,19.0,20.0,12.0,-1.0,7.0,113.0,145.91197958943908,136.3706803085686,30.0
0,1,0,312,37,-0.2225209339563146,-0.9749279121818235,0.5,-0.8660254037844386,7.075,0.0,30.0,19.0,20.0,11.0,10.0,123.0,147.5626166434576,145.91197958943908,34.0
0,1,0,312,37,-0.2225209339563146,-0.9749279121818235,0.7071067811865475,-0.7071067811865477,5.55,0.0,34.0,30.0,19.0,4.0,15.0,118.0,144.67935499169016,147.5626166434576,29.0
0,1,0,312,37,-0.2225209339563146,-0.9749279121818235,0.8660254037844384,-0.5000000000000004,4.775,0.0,29.0,34.0,30.0,-5.0,-1.0,94.0,131.1053563601767,144.67935499169016,25.0
0,1,0,312,37,-0.2225209339563146,-0.9749279121818235,0.9659258262890681,-0.2588190451025215,4.925,0.0,25.0,29.0,34.0,-4.0,-9.0,87.0,118.3826373977629,131.1053563601767,32.0
0,1,0,312,38,0.6234898018587334,-0.7818314824680299,0.9659258262890683,0.25881904510252074,3.0,0.0,32.0,25.0,29.0,7.0,3.0,91.0,106.24600024886496,118.3826373977629,22.0
0,1,0,312,38,0.6234898018587334,-0.7818314824680299,0.8660254037844387,0.49999999999999994,2.85,0.0,22.0,32.0,25.0,-10.0,-3.0,71.0,86.33089136508045,106.24600024886496,19.0
0,1,0,312,38,0.6234898018587334,-0.7818314824680299,0.7071067811865476,0.7071067811865475,2.275,0.0,19.0,22.0,32.0,-3.0,-13.0,68.0,81.77152136754755,86.33089136508045,16.0
0,1,0,312,38,0.6234898018587334,-0.7818314824680299,0.5000000000000001,0.8660254037844386,1.85,0.0,16.0,19.0,22.0,-3.0,-6.0,55.0,77.87596306762282,81.77152136754755,17.0
