day,cos_week_day,sin_week_day,PM10_mean_1,NO2_mean_1,daily_AQI_1,power_area_50_1,PM10_mean_2,NO2_mean_2,daily_AQI_2,power_area_50_2,PM10_mean_diff_1,NO2_mean_diff_1,daily_AQI_diff_1,PM10_mean_diff_2,NO2_mean_diff_2,daily_AQI_diff_2,temperature,precipitation,target
17,0.6234898018587334,-0.7818314824680299,10.521739130434783,16.82608695652174,10.521739130434783,0.10833288333872762,11.478260869565217,23.304347826086957,11.652173913043478,0.12044853822778431,-0.9565217391304337,-6.478260869565219,-1.1304347826086953,-9.478260869565217,-9.391304347826086,-9.478260869565217,7.7576086956521735,0.0,1
18,1.0,0.0,11.91304347826087,15.608695652173912,11.91304347826087,0.10897840495199047,10.521739130434783,16.82608695652174,10.521739130434783,0.10833288333872762,1.391304347826086,-1.2173913043478262,1.391304347826086,0.43478260869565233,-7.695652173913045,0.2608695652173907,9.097826086956522,0.0,1
19,0.6234898018587336,0.7818314824680297,10.91304347826087,22.956521739130434,11.478260869565217,0.12114740286618472,11.91304347826087,15.608695652173912,11.91304347826087,0.10897840495199047,-1.0,7.3478260869565215,-0.43478260869565233,0.39130434782608603,6.130434782608695,0.9565217391304337,8.61413043478261,0.0,1
20,-0.22252093395631434,0.9749279121818236,17.08695652173913,25.782608695652176,17.08695652173913,0.12137471368720101,10.91304347826087,22.956521739130434,11.478260869565217,0.12114740286618472,6.17391304347826,2.826086956521742,5.608695652173912,5.17391304347826,10.173913043478263,5.17391304347826,7.614130434782608,0.09565217391304348,1
21,-0.900968867902419,0.43388373911755823,9.272727272727273,28.8,14.4,0.11262829912023457,17.08695652173913,25.782608695652176,17.08695652173913,0.12137471368720101,-7.814229249011856,3.017391304347825,-2.6869565217391287,-1.6403162055335958,5.843478260869567,2.9217391304347835,8.464772727272727,0.11818181818181818,1
22,-0.9009688679024191,-0.433883739117558,6.3478260869565215,23.347826086956523,11.673913043478262,0.11763989299456969,9.272727272727273,28.8,14.4,0.11262829912023457,-2.924901185770752,-5.452173913043477,-2.7260869565217387,-10.739130434782608,-2.4347826086956523,-5.413043478260867,5.827173913043478,0.1391304347826087,1
23,-0.2225209339563146,-0.9749279121818235,7.565217391304348,24.869565217391305,12.434782608695652,0.11702538893084471,6.3478260869565215,23.347826086956523,11.673913043478262,0.11763989299456969,1.2173913043478262,1.5217391304347814,0.7608695652173907,-1.7075098814229257,-3.930434782608696,-1.965217391304348,3.882608695652174,0.043478260869565216,1
24,0.6234898018587334,-0.7818314824680299,10.826086956521738,15.043478260869565,10.826086956521738,0.11967310425432441,7.565217391304348,24.869565217391305,12.434782608695652,0.11702538893084471,3.2608695652173907,-9.82608695652174,-1.608695652173914,4.478260869565217,-8.304347826086959,-0.8478260869565233,6.003260869565217,0.0,1
25,1.0,0.0,16.391304347826086,16.608695652173914,16.391304347826086,0.11340534755637066,10.826086956521738,15.043478260869565,10.826086956521738,0.11967310425432441,5.565217391304348,1.5652173913043494,5.565217391304348,8.826086956521738,-8.26086956521739,3.9565217391304337,6.989130434782608,0.0,1
26,0.6234898018587336,0.7818314824680297,1.0434782608695652,7.739130434782608,14.630434782608695,0.1160625018520516,16.391304347826086,16.608695652173914,16.391304347826086,0.11340534755637066,-15.347826086956522,-8.869565217391305,-1.7608695652173907,-9.782608695652174,-7.304347826086956,3.804347826086957,5.479347826086957,0.0,1
27,-0.22252093395631434,0.9749279121818236,3.4347826086956523,8.772727272727273,16.445652173913043,0.12418275982666231,1.0434782608695652,7.739130434782608,14.630434782608695,0.1160625018520516,2.391304347826087,1.033596837944665,1.8152173913043477,-12.956521739130434,-7.835968379446641,0.054347826086956985,4.171739130434783,0.0,1
28,-0.900968867902419,0.43388373911755823,6.666666666666667,23.695652173913043,11.847826086956522,0.13142958612939185,3.4347826086956523,8.772727272727273,16.445652173913043,0.12418275982666231,3.2318840579710146,14.92292490118577,-4.5978260869565215,5.6231884057971016,15.956521739130434,-2.782608695652174,1.3217391304347825,0.0,1
29,-0.9009688679024191,-0.433883739117558,28.666666666666668,40.52173913043478,31.555555555555557,0.13048018471967487,6.666666666666667,23.695652173913043,11.847826086956522,0.13142958612939185,22.0,16.82608695652174,19.707729468599034,25.231884057971016,31.749011857707508,15.109903381642514,-1.2184782608695652,0.0,1
30,-0.2225209339563146,-0.9749279121818235,31.82608695652174,48.0,35.768115942028984,0.1288546949329305,28.666666666666668,40.52173913043478,31.555555555555557,0.13048018471967487,3.1594202898550705,7.478260869565219,4.212560386473427,25.15942028985507,24.304347826086957,23.92028985507246,-0.9347826086956522,0.0,0
31,0.6234898018587334,-0.7818314824680299,37.04347826086956,51.26086956521739,42.724637681159415,0.1283395364836192,31.82608695652174,48.0,35.768115942028984,0.1288546949329305,5.217391304347824,3.2608695652173907,6.95652173913043,8.376811594202895,10.73913043478261,11.169082125603857,0.8913043478260869,0.0,1
32,1.0,0.0,13.478260869565217,15.73913043478261,13.478260869565217,0.11833306367101808,37.04347826086956,51.26086956521739,42.724637681159415,0.1283395364836192,-23.565217391304344,-35.52173913043478,-29.246376811594196,-18.347826086956523,-32.26086956521739,-22.289855072463766,2.3967391304347827,0.0,1
33,0.6234898018587336,0.7818314824680297,17.347826086956523,30.047619047619047,17.347826086956523,0.12003002909339372,13.478260869565217,15.73913043478261,13.478260869565217,0.11833306367101808,3.8695652173913064,14.308488612836438,3.8695652173913064,-19.69565217391304,-21.213250517598343,-25.37681159420289,2.2804347826086957,0.0,1
34,-0.22252093395631434,0.9749279121818236,28.652173913043477,46.56521739130435,31.53623188405797,0.11979162966159596,17.347826086956523,30.047619047619047,17.347826086956523,0.12003002909339372,11.304347826086953,16.517598343685304,14.188405797101446,15.17391304347826,30.826086956521742,18.05797101449275,-0.6554347826086956,0.0,1
35,-0.900968867902419,0.43388373911755823,25.08695652173913,40.56521739130435,26.782608695652172,0.11636323612759374,28.652173913043477,46.56521739130435,31.53623188405797,0.11979162966159596,-3.5652173913043477,-6.0,-4.753623188405797,7.739130434782606,10.517598343685304,9.434782608695649,-0.17282608695652185,0.0,1
36,-0.9009688679024191,-0.433883739117558,29.695652173913043,48.52173913043478,32.927536231884055,0.11740344172330704,25.08695652173913,40.56521739130435,26.782608695652172,0.11636323612759374,4.608695652173914,7.95652173913043,6.144927536231883,1.0434782608695663,1.9565217391304301,1.391304347826086,0.8391304347826086,0.0,1
37,-0.2225209339563146,-0.9749279121818235,21.956521739130434,45.47826086956522,22.60869565217391,0.12264088175639223,29.695652173913043,48.52173913043478,32.927536231884055,0.11740344172330704,-7.739130434782609,-3.0434782608695627,-10.318840579710145,-3.1304347826086953,4.913043478260867,-4.173913043478262,3.6673913043478263,0.0,1
38,0.6234898018587334,-0.7818314824680299,15.565217391304348,34.34782608695652,17.17391304347826,0.1302185600748013,21.956521739130434,45.47826086956522,22.60869565217391,0.12264088175639223,-6.391304347826086,-11.130434782608695,-5.434782608695649,-14.130434782608695,-14.173913043478258,-15.753623188405793,2.85,0.0,1
39,1.0,0.0,19.73913043478261,33.130434782608695,19.73913043478261,0.12114755273851903,15.565217391304348,34.34782608695652,17.17391304347826,0.1302185600748013,4.173913043478262,-1.217391304347828,2.5652173913043477,-2.2173913043478244,-12.347826086956523,-2.869565217391301,-0.833695652173913,0.0,1
40,0.6234898018587336,0.7818314824680297,27.82608695652174,51.95652173913044,30.43478260869565,0.12409600062933791,19.73913043478261,33.130434782608695,19.73913043478261,0.12114755273851903,8.086956521739129,18.826086956521742,10.69565217391304,12.26086956521739,17.608695652173914,13.260869565217387,-1.3521739130434782,0.0,0
41,-0.22252093395631434,0.9749279121818236,40.82608695652174,66.43478260869566,47.76811594202899,0.11173400570000357,27.82608695652174,51.95652173913044,30.43478260869565,0.12409600062933791,13.000000000000004,14.478260869565219,17.333333333333343,21.086956521739133,33.30434782608696,28.028985507246382,0.6934782608695651,0.0,1
42,-0.900968867902419,0.43388373911755823,34.608695652173914,55.0,39.47826086956522,0.11118273574999096,40.82608695652174,66.43478260869566,47.76811594202899,0.11173400570000357,-6.217391304347828,-11.434782608695656,-8.289855072463773,6.782608695652176,3.0434782608695627,9.04347826086957,0.19782608695652165,0.0,1
43,-0.9009688679024191,-0.433883739117558,28.608695652173914,45.82608695652174,31.47826086956522,0.11400996150249931,34.608695652173914,55.0,39.47826086956522,0.11118273574999096,-6.0,-9.173913043478258,-8.0,-12.217391304347828,-20.608695652173914,-16.289855072463773,0.0065217391304346825,0.0,1
44,-0.2225209339563146,-0.9749279121818235,26.47826086956522,45.34782608695652,28.63768115942029,0.11522683180494118,28.608695652173914,45.82608695652174,31.47826086956522,0.11400996150249931,-2.1304347826086953,-0.4782608695652186,-2.8405797101449295,-8.130434782608695,-9.652173913043477,-10.84057971014493,0.05760869565217404,0.0,1
45,0.6234898018587334,-0.7818314824680299,25.130434782608695,40.21739130434783,26.840579710144926,0.11948070645880529,26.47826086956522,45.34782608695652,28.63768115942029,0.11522683180494118,-1.3478260869565233,-5.130434782608695,-1.7971014492753632,-3.4782608695652186,-5.608695652173914,-4.637681159420293,0.20434782608695634,0.0,1
46,1.0,0.0,17.304347826086957,23.82608695652174,17.304347826086957,0.11394208233538312,25.130434782608695,40.21739130434783,26.840579710144926,0.11948070645880529,-7.826086956521738,-16.39130434782609,-9.536231884057969,-9.173913043478262,-21.521739130434785,-11.333333333333332,3.4456521739130435,0.0,1
47,0.6234898018587336,0.7818314824680297,22.82608695652174,41.08695652173913,23.768115942028984,0.11508118414428017,17.304347826086957,23.82608695652174,17.304347826086957,0.11394208233538312,5.521739130434781,17.260869565217394,6.4637681159420275,-2.304347826086957,0.8695652173913047,-3.0724637681159415,0.28804347826086957,0.0,1
48,-0.22252093395631434,0.9749279121818236,27.761904761904763,49.857142857142854,30.349206349206348,0.11471618318957026,22.82608695652174,41.08695652173913,23.768115942028984,0.11508118414428017,4.935817805383024,8.770186335403722,6.5810904071773635,10.457556935817806,26.031055900621116,13.044858523119391,-0.5583333333333333,0.0,1
49,-0.900968867902419,0.43388373911755823,27.304347826086957,51.17391304347826,29.73913043478261,0.12161131493868446,27.761904761904763,49.857142857142854,30.349206349206348,0.11471618318957026,-0.45755693581780577,1.316770186335404,-0.6100759144237387,4.478260869565219,10.086956521739125,5.971014492753625,-0.6565217391304349,0.0,0
50,-0.9009688679024191,-0.433883739117558,39.17391304347826,70.73913043478261,45.565217391304344,0.11795695912899626,27.304347826086957,51.17391304347826,29.73913043478261,0.12161131493868446,11.869565217391301,19.56521739130435,15.826086956521735,11.412008281573495,20.881987577639755,15.216011042097996,-1.8282608695652172,0.010869565217391304,0
51,-0.2225209339563146,-0.9749279121818235,43.0,66.78260869565217,50.666666666666664,0.10969764836192321,39.17391304347826,70.73913043478261,45.565217391304344,0.11795695912899626,3.826086956521742,-3.9565217391304373,5.10144927536232,15.695652173913043,15.608695652173914,20.927536231884055,1.7032608695652172,0.01956521739130435,0
52,0.6234898018587334,-0.7818314824680299,57.869565217391305,65.95652173913044,63.14782608695652,0.10873071501780122,43.0,66.78260869565217,50.666666666666664,0.10969764836192321,14.869565217391305,-0.8260869565217348,12.481159420289856,18.695652173913047,-4.782608695652172,17.582608695652176,3.4521739130434783,0.0,0
53,1.0,0.0,52.73913043478261,53.69565217391305,61.095652173913045,0.10841379880965221,57.869565217391305,65.95652173913044,63.14782608695652,0.10873071501780122,-5.130434782608695,-12.26086956521739,-2.0521739130434753,9.73913043478261,-13.086956521739125,10.42898550724638,4.641304347826087,0.0,0
54,0.6234898018587336,0.7818314824680297,41.608695652173914,45.08695652173913,48.81159420289855,0.11110466779947492,52.73913043478261,53.69565217391305,61.095652173913045,0.10841379880965221,-11.130434782608695,-8.608695652173914,-12.284057971014498,-16.26086956521739,-20.869565217391305,-14.336231884057973,5.789130434782609,0.0,0
55,-0.22252093395631434,0.9749279121818236,35.21739130434783,45.30434782608695,40.28985507246377,0.11097475464811014,41.608695652173914,45.08695652173913,48.81159420289855,0.11110466779947492,-6.391304347826086,0.21739130434782084,-8.521739130434774,-17.52173913043478,-8.391304347826093,-20.805797101449272,6.846739130434782,0.006521739130434784,1
56,-0.900968867902419,0.43388373911755823,13.173913043478262,21.043478260869566,13.173913043478262,0.11290547308231735,35.21739130434783,45.30434782608695,40.28985507246377,0.11097475464811014,-22.043478260869566,-24.260869565217387,-27.11594202898551,-28.434782608695652,-24.043478260869566,-35.63768115942028,7.995652173913044,0.3782608695652174,1
57,-0.9009688679024191,-0.433883739117558,4.391304347826087,13.652173913043478,12.054347826086957,0.12209755342180025,13.173913043478262,21.043478260869566,13.173913043478262,0.11290547308231735,-8.782608695652176,-7.391304347826088,-1.1195652173913047,-30.826086956521742,-31.652173913043477,-28.235507246376816,3.7369565217391307,0.6804347826086957,1
58,-0.2225209339563146,-0.9749279121818235,10.565217391304348,20.0,10.565217391304348,0.11687344945517313,4.391304347826087,13.652173913043478,12.054347826086957,0.12209755342180025,6.173913043478261,6.3478260869565215,-1.4891304347826093,-2.608695652173914,-1.0434782608695663,-2.608695652173914,4.996739130434783,0.0,1
59,0.6234898018587334,-0.7818314824680299,18.52173913043478,30.391304347826086,18.52173913043478,0.11888463325781275,10.565217391304348,20.0,10.565217391304348,0.11687344945517313,7.956521739130434,10.391304347826086,7.956521739130434,14.130434782608695,16.73913043478261,6.467391304347824,2.325,0.008695652173913044,1
60,1.0,0.0,18.47826086956522,28.130434782608695,18.47826086956522,0.1215260545725896,18.52173913043478,30.391304347826086,18.52173913043478,0.11888463325781275,-0.043478260869562746,-2.2608695652173907,-0.043478260869562746,7.913043478260871,8.130434782608695,7.913043478260871,4.748913043478261,0.08260869565217391,1
61,0.6234898018587336,0.7818314824680297,8.869565217391305,15.869565217391305,9.152173913043478,0.12174122817995467,18.47826086956522,28.130434782608695,18.47826086956522,0.1215260545725896,-9.608695652173914,-12.26086956521739,-9.32608695652174,-9.652173913043477,-14.521739130434781,-9.369565217391303,3.5543478260869565,0.0,1
4,1.0,0.0,19.652173913043477,24.47826086956522,28.434782608695652,59.029711157431464,34.95652173913044,30.17391304347826,60.59130434782609,62.683298686061555,-15.30434782608696,-5.695652173913043,-32.15652173913044,-6.173913043478262,-1.478260869565215,-7.217391304347824,14.197826086956523,0.09565217391304348,1
5,0.6234898018587336,0.7818314824680297,6.434782608695652,29.304347826086957,14.652173913043478,82.84114316431382,19.652173913043477,24.47826086956522,28.434782608695652,59.029711157431464,-13.217391304347824,4.826086956521738,-13.782608695652174,-28.521739130434785,-0.8695652173913047,-45.93913043478261,9.518478260869566,0.06521739130434782,1
6,-0.22252093395631434,0.9749279121818236,10.217391304347826,29.652173913043477,17.0,86.31415382174283,6.434782608695652,29.304347826086957,14.652173913043478,82.84114316431382,3.782608695652174,0.34782608695651973,2.3478260869565215,-9.43478260869565,5.173913043478258,-11.434782608695652,11.057608695652174,0.0,1
7,-0.900968867902419,0.43388373911755823,10.652173913043478,25.217391304347824,15.304347826086957,83.38253277019484,10.217391304347826,29.652173913043477,17.0,86.31415382174283,0.43478260869565233,-4.434782608695652,-1.695652173913043,4.217391304347826,-4.086956521739133,0.6521739130434785,11.018478260869566,0.0,1
8,-0.9009688679024191,-0.433883739117558,14.26086956521739,27.347826086956523,20.347826086956523,85.28253152014223,10.652173913043478,25.217391304347824,15.304347826086957,83.38253277019484,3.608695652173912,2.130434782608699,5.043478260869566,4.0434782608695645,-2.3043478260869534,3.3478260869565233,11.056521739130435,0.0,1
9,-0.2225209339563146,-0.9749279121818235,20.91304347826087,31.0,31.565217391304348,80.9767805439803,14.26086956521739,27.347826086956523,20.347826086956523,85.28253152014223,6.65217391304348,3.6521739130434767,11.217391304347824,10.260869565217392,5.782608695652176,16.26086956521739,11.514130434782608,0.02608695652173913,1
10,0.6234898018587334,-0.7818314824680299,14.869565217391305,23.19047619047619,21.91304347826087,69.63319084555805,20.91304347826087,31.0,31.565217391304348,80.9767805439803,-6.043478260869566,-7.80952380952381,-9.652173913043477,0.608695652173914,-4.1573498964803335,1.5652173913043477,10.804347826086957,0.3,1
11,1.0,0.0,4.913043478260869,16.26086956521739,8.173913043478262,60.57817551518578,14.869565217391305,23.19047619047619,21.91304347826087,69.63319084555805,-9.956521739130435,-6.929606625258799,-13.73913043478261,-16.0,-14.73913043478261,-23.391304347826086,8.238043478260868,0.0,1
12,0.6234898018587336,0.7818314824680297,3.1739130434782608,10.695652173913043,17.304347826086957,75.16044492558203,4.913043478260869,16.26086956521739,8.173913043478262,60.57817551518578,-1.7391304347826084,-5.565217391304348,9.130434782608695,-11.695652173913043,-12.494824016563147,-4.608695652173914,12.704347826086956,0.0,1
13,-0.22252093395631434,0.9749279121818236,10.478260869565217,32.34782608695652,16.17391304347826,75.18497015710791,3.1739130434782608,10.695652173913043,17.304347826086957,75.16044492558203,7.304347826086956,21.65217391304348,-1.1304347826086953,5.565217391304348,16.086956521739133,8.0,10.091304347826087,0.0,1
14,-0.900968867902419,0.43388373911755823,21.0,41.391304347826086,33.73913043478261,73.91892126472108,10.478260869565217,32.34782608695652,16.17391304347826,75.18497015710791,10.521739130434783,9.043478260869563,17.565217391304348,17.82608695652174,30.695652173913043,16.434782608695652,9.925,0.0,1
15,-0.9009688679024191,-0.433883739117558,25.91304347826087,42.56521739130435,39.30434782608695,75.34455292533099,21.0,41.391304347826086,33.73913043478261,73.91892126472108,4.913043478260871,1.1739130434782652,5.565217391304344,15.434782608695654,10.217391304347828,23.130434782608692,9.158695652173913,0.08043478260869565,1
16,-0.2225209339563146,-0.9749279121818235,7.521739130434782,25.434782608695652,12.717391304347826,73.90484137790577,25.91304347826087,42.56521739130435,39.30434782608695,75.34455292533099,-18.39130434782609,-17.1304347826087,-26.586956521739125,-13.478260869565219,-15.956521739130434,-21.02173913043478,8.079347826086956,0.021739130434782608,1
17,0.6234898018587334,-0.7818314824680299,12.130434782608695,27.956521739130434,16.6,67.92187130161132,7.521739130434782,25.434782608695652,12.717391304347826,73.90484137790577,4.608695652173913,2.5217391304347814,3.8826086956521753,-13.782608695652176,-14.608695652173918,-22.704347826086952,8.666304347826086,0.0,1
18,1.0,0.0,11.782608695652174,17.043478260869566,15.826086956521738,61.52148709205683,12.130434782608695,27.956521739130434,16.6,67.92187130161132,-0.3478260869565215,-10.913043478260867,-0.7739130434782631,4.260869565217392,-8.391304347826086,3.108695652173912,9.5,0.0,1
19,0.6234898018587336,0.7818314824680297,11.173913043478262,28.217391304347824,19.444444444444443,70.22227820532584,11.782608695652174,17.043478260869566,15.826086956521738,61.52148709205683,-0.6086956521739122,11.173913043478258,3.6183574879227045,-0.9565217391304337,0.2608695652173907,2.8444444444444414,8.818478260869565,0.0,1
20,-0.22252093395631434,0.9749279121818236,15.652173913043478,30.217391304347824,25.82608695652174,73.53869001669625,11.173913043478262,28.217391304347824,19.444444444444443,70.22227820532584,4.478260869565217,2.0,6.3816425120772955,3.8695652173913047,13.173913043478258,10.0,8.809782608695652,0.058695652173913045,1
21,-0.900968867902419,0.43388373911755823,12.434782608695652,37.26086956521739,20.0,71.21990849488438,15.652173913043478,30.217391304347824,25.82608695652174,73.53869001669625,-3.217391304347826,7.043478260869566,-5.826086956521738,1.2608695652173907,9.043478260869566,0.5555555555555571,9.130434782608695,0.1217391304347826,1
22,-0.9009688679024191,-0.433883739117558,9.91304347826087,36.0,18.0,82.05856267057202,12.434782608695652,37.26086956521739,20.0,71.21990849488438,-2.521739130434783,-1.2608695652173907,-2.0,-5.739130434782609,5.782608695652176,-7.826086956521738,6.435869565217391,0.19999999999999998,1
23,-0.2225209339563146,-0.9749279121818235,6.913043478260869,33.08695652173913,16.543478260869566,79.99540913868277,9.91304347826087,36.0,18.0,82.05856267057202,-3.0,-2.9130434782608674,-1.4565217391304337,-5.521739130434783,-4.173913043478258,-3.4565217391304337,3.981521739130435,0.07608695652173914,1
24,0.6234898018587334,-0.7818314824680299,9.217391304347826,30.434782608695652,15.217391304347826,74.9975376278421,6.913043478260869,33.08695652173913,16.543478260869566,79.99540913868277,2.304347826086957,-2.6521739130434803,-1.3260869565217401,-0.695652173913043,-5.565217391304348,-2.782608695652174,5.9913043478260875,0.06956521739130435,1
25,1.0,0.0,15.347826086956522,33.17391304347826,26.434782608695652,66.50812981298724,9.217391304347826,30.434782608695652,15.217391304347826,74.9975376278421,6.130434782608695,2.7391304347826058,11.217391304347826,8.434782608695652,0.08695652173912549,9.891304347826086,7.3478260869565215,0.004347826086956522,1
26,0.6234898018587336,0.7818314824680297,4.0476190476190474,16.15,14.678571428571429,78.42550957482509,15.347826086956522,33.17391304347826,26.434782608695652,66.50812981298724,-11.300207039337474,-17.02391304347826,-11.756211180124224,-5.169772256728779,-14.284782608695654,-0.5388198757763973,7.109782608695652,0.0,1
27,-0.22252093395631434,0.9749279121818236,4.173913043478261,13.217391304347826,16.706521739130434,82.16348776846203,4.0476190476190474,16.15,14.678571428571429,78.42550957482509,0.1262939958592133,-2.9326086956521724,2.027950310559005,-11.173913043478262,-19.95652173913043,-9.728260869565219,5.001086956521739,0.0,1
28,-0.900968867902419,0.43388373911755823,9.434782608695652,28.652173913043477,14.326086956521738,84.70750513276606,4.173913043478261,13.217391304347826,16.706521739130434,82.16348776846203,5.260869565217392,15.43478260869565,-2.3804347826086953,5.387163561076605,12.502173913043478,-0.35248447204969047,2.91195652173913,0.0,1
29,-0.9009688679024191,-0.433883739117558,22.391304347826086,50.43478260869565,36.608695652173914,83.30715215252584,9.434782608695652,28.652173913043477,14.326086956521738,84.70750513276606,12.956521739130434,21.782608695652172,22.282608695652176,18.217391304347824,37.21739130434782,19.90217391304348,0.7510869565217391,0.0,1
30,-0.2225209339563146,-0.9749279121818235,24.47826086956522,52.56521739130435,39.65217391304348,80.17735288626888,22.391304347826086,50.43478260869565,36.608695652173914,83.30715215252584,2.0869565217391326,2.1304347826087024,3.0434782608695627,15.043478260869566,23.913043478260875,25.32608695652174,1.5804347826086957,0.0,0
31,0.6234898018587334,-0.7818314824680299,40.95652173913044,64.34782608695652,68.17391304347827,72.2819673177756,24.47826086956522,52.56521739130435,39.65217391304348,80.17735288626888,16.47826086956522,11.782608695652165,28.52173913043479,18.56521739130435,13.913043478260867,31.56521739130435,2.6858695652173914,0.0,1
32,1.0,0.0,15.869565217391305,32.130434782608695,23.47826086956522,68.29902175722518,40.95652173913044,64.34782608695652,68.17391304347827,72.2819673177756,-25.086956521739133,-32.21739130434782,-44.69565217391305,-8.608695652173914,-20.434782608695656,-16.173913043478258,2.1695652173913045,0.0,1
33,0.6234898018587336,0.7818314824680297,15.130434782608695,41.91304347826087,21.82608695652174,81.0115728854566,15.869565217391305,32.130434782608695,23.47826086956522,68.29902175722518,-0.7391304347826093,9.782608695652172,-1.6521739130434803,-25.826086956521742,-22.43478260869565,-46.34782608695653,3.9336956521739133,0.0,0
34,-0.22252093395631434,0.9749279121818236,29.391304347826086,67.04347826086956,56.69565217391305,82.53227714285401,15.130434782608695,41.91304347826087,21.82608695652174,81.0115728854566,14.26086956521739,25.130434782608695,34.86956521739131,13.521739130434781,34.91304347826087,33.21739130434783,1.8967391304347827,0.0,1
35,-0.900968867902419,0.43388373911755823,17.652173913043477,46.17391304347826,26.608695652173914,82.97682322425156,29.391304347826086,67.04347826086956,56.69565217391305,82.53227714285401,-11.73913043478261,-20.869565217391305,-30.086956521739133,2.5217391304347814,4.260869565217391,4.782608695652176,3.106521739130435,0.0,1
36,-0.9009688679024191,-0.433883739117558,22.391304347826086,57.69565217391305,34.34782608695652,84.16003468868166,17.652173913043477,46.17391304347826,26.608695652173914,82.97682322425156,4.739130434782609,11.521739130434788,7.739130434782609,-7.0,-9.347826086956516,-22.347826086956523,3.7619565217391306,0.0,0
37,-0.2225209339563146,-0.9749279121818235,32.0,68.14285714285714,60.13913043478261,78.79403281030197,22.391304347826086,57.69565217391305,34.34782608695652,84.16003468868166,9.608695652173914,10.447204968944092,25.791304347826085,14.347826086956523,21.96894409937888,33.530434782608694,2.5565217391304347,0.0,0
38,0.6234898018587334,-0.7818314824680299,26.869565217391305,82.69565217391305,41.913043478260875,68.55745659076842,32.0,68.14285714285714,60.13913043478261,78.79403281030197,-5.130434782608695,14.552795031055908,-18.226086956521733,4.478260869565219,25.0,7.565217391304351,3.039130434782609,0.0,0
39,1.0,0.0,26.130434782608695,66.91304347826087,42.8,69.4461758634138,26.869565217391305,82.69565217391305,41.913043478260875,68.55745659076842,-0.7391304347826093,-15.782608695652172,0.8869565217391226,-5.869565217391305,-1.2298136645962643,-17.33913043478261,1.1597826086956522,0.0,0
40,0.6234898018587336,0.7818314824680297,27.26086956521739,66.82608695652173,48.0,75.55805257366048,26.130434782608695,66.91304347826087,42.8,69.4461758634138,1.1304347826086953,-0.0869565217391397,5.200000000000003,0.39130434782608603,-15.869565217391312,6.0869565217391255,1.7076086956521739,0.0,0
41,-0.22252093395631434,0.9749279121818236,35.69565217391305,75.04347826086956,62.57391304347826,71.82645977198456,27.26086956521739,66.82608695652173,48.0,75.55805257366048,8.434782608695656,8.217391304347828,14.573913043478257,9.565217391304351,8.130434782608688,19.77391304347826,3.3902173913043474,0.0,0
42,-0.900968867902419,0.43388373911755823,35.82608695652174,74.95652173913044,62.99130434782609,92.01085027969727,35.69565217391305,75.04347826086956,62.57391304347826,71.82645977198456,0.13043478260869534,-0.08695652173912549,0.4173913043478308,8.565217391304351,8.130434782608702,14.991304347826087,2.8413043478260867,0.0,0
43,-0.9009688679024191,-0.433883739117558,31.782608695652176,67.52173913043478,59.826086956521735,79.17238755156177,35.82608695652174,74.95652173913044,62.99130434782609,92.01085027969727,-4.043478260869566,-7.434782608695656,-3.1652173913043526,-3.913043478260871,-7.521739130434781,-2.747826086956522,2.651086956521739,0.0,1
44,-0.2225209339563146,-0.9749279121818235,25.130434782608695,61.82608695652174,38.17391304347826,78.48193742787409,31.782608695652176,67.52173913043478,59.826086956521735,79.17238755156177,-6.65217391304348,-5.6956521739130395,-21.652173913043477,-10.695652173913047,-13.130434782608695,-24.81739130434783,2.926086956521739,0.0,1
45,0.6234898018587334,-0.7818314824680299,21.91304347826087,56.04347826086956,35.47826086956522,68.6312622581497,25.130434782608695,61.82608695652174,38.17391304347826,78.48193742787409,-3.2173913043478244,-5.782608695652179,-2.6956521739130395,-9.869565217391305,-11.478260869565219,-24.347826086956516,2.992391304347826,0.0,1
46,1.0,0.0,22.434782608695652,57.82608695652174,36.69565217391305,70.16405602125492,21.91304347826087,56.04347826086956,35.47826086956522,68.6312622581497,0.5217391304347814,1.7826086956521792,1.217391304347828,-2.695652173913043,-4.0,-1.4782608695652115,3.7021739130434783,0.0,1
47,0.6234898018587336,0.7818314824680297,18.347826086956523,55.73913043478261,29.565217391304348,75.96252391898788,22.434782608695652,57.82608695652174,36.69565217391305,70.16405602125492,-4.086956521739129,-2.0869565217391326,-7.130434782608699,-3.5652173913043477,-0.30434782608695343,-5.913043478260871,3.260869565217391,0.0,1
48,-0.22252093395631434,0.9749279121818236,25.565217391304348,66.73913043478261,38.69565217391305,78.19393631923488,18.347826086956523,55.73913043478261,29.565217391304348,75.96252391898788,7.217391304347824,11.0,9.130434782608699,3.1304347826086953,8.913043478260867,2.0,2.596739130434783,0.0,0
49,-0.900968867902419,0.43388373911755823,26.91304347826087,68.3913043478261,42.95652173913044,78.58171607204952,25.565217391304348,66.73913043478261,38.69565217391305,78.19393631923488,1.3478260869565233,1.6521739130434838,4.260869565217391,8.565217391304348,12.652173913043484,13.39130434782609,2.1380434782608693,0.0,0
50,-0.9009688679024191,-0.433883739117558,34.8421052631579,78.65,62.88,77.34915620950535,26.91304347826087,68.3913043478261,42.95652173913044,78.58171607204952,7.929061784897026,10.258695652173913,19.923478260869565,9.27688787185355,11.910869565217396,24.184347826086956,0.49404761904761907,0.011904761904761904,0
