station_Borgo Valsugana,station_Monte Gaza,station_Parco S. Chiara,station_Piana Rotaliana,station_Riva del Garda,station_Rovereto,station_Via Bolzano,monday,tuesday,wednesday,thursday,friday,saturday,sunday,elevation,day,PM10_1,NO2_1,AQI_1,power_area_50_1,PM10_2,NO2_2,AQI_2,power_area_50_2,temperature,precipitation,target
0,0,0,0,1,0,0,0,0,0,0,1,0,0,85,15,22.82608695652174,33.69565217391305,24.094202898550723,,22.08695652173913,36.43478260869565,24.430434782608696,,10.558695652173913,0.12391304347826088,1
0,0,0,0,1,0,0,0,0,0,0,0,1,0,85,16,5.478260869565218,22.0,12.434782608695652,,22.82608695652174,33.69565217391305,24.094202898550723,,9.056521739130435,0.049999999999999996,1
0,0,0,0,1,0,0,0,0,0,0,0,0,1,85,17,16.347826086956523,24.434782608695652,18.31159420289855,,5.478260869565218,22.0,12.434782608695652,,8.56195652173913,0.0,1
0,0,0,0,1,0,0,1,0,0,0,0,0,0,85,18,15.565217391304348,22.043478260869566,15.673913043478262,,16.347826086956523,24.434782608695652,18.31159420289855,,10.157608695652174,0.0,1
0,0,0,0,1,0,0,0,1,0,0,0,0,0,85,19,18.47826086956522,26.0,18.884057971014492,,15.565217391304348,22.043478260869566,15.673913043478262,,9.108695652173912,0.004347826086956522,1
0,0,0,0,1,0,0,0,0,1,0,0,0,0,85,20,18.695652173913043,28.26086956521739,19.420289855072465,,18.47826086956522,26.0,18.884057971014492,,9.920652173913044,0.015217391304347825,1
0,0,0,0,1,0,0,0,0,0,1,0,0,0,85,21,9.826086956521738,23.91304347826087,14.090579710144926,,18.695652173913043,28.26086956521739,19.420289855072465,,10.201086956521738,0.21956521739130433,1
0,0,0,0,1,0,0,0,0,0,0,1,0,0,85,22,11.043478260869565,24.17391304347826,13.94927536231884,,9.826086956521738,23.91304347826087,14.090579710144926,,7.4021739130434785,0.21304347826086958,1
0,0,0,0,1,0,0,0,0,0,0,0,1,0,85,23,8.695652173913043,24.782608695652176,14.01086956521739,,11.043478260869565,24.17391304347826,13.94927536231884,,5.107608695652174,0.0391304347826087,1
0,0,0,0,1,0,0,0,0,0,0,0,0,1,85,24,12.173913043478262,27.652173913043477,17.67753623188406,,8.695652173913043,24.782608695652176,14.01086956521739,,8.483695652173912,0.006521739130434784,1
0,0,0,0,1,0,0,1,0,0,0,0,0,0,85,25,15.565217391304348,23.130434782608695,16.63768115942029,,12.173913043478262,27.652173913043477,17.67753623188406,,8.064130434782609,0.0,1
0,0,0,0,1,0,0,0,1,0,0,0,0,0,85,26,4.043478260869565,11.0,15.858695652173912,,15.565217391304348,23.130434782608695,16.63768115942029,,6.33804347826087,0.0,1
0,0,0,0,1,0,0,0,0,1,0,0,0,0,85,27,3.782608695652174,12.26086956521739,17.380434782608695,,4.043478260869565,11.0,15.858695652173912,,5.715217391304347,0.0,1
0,0,0,0,1,0,0,0,0,0,1,0,0,0,85,28,16.956521739130434,32.78260869565217,26.03405797101449,,3.782608695652174,12.26086956521739,17.380434782608695,,3.7282608695652173,0.0,1
0,0,0,0,1,0,0,0,0,0,0,1,0,0,85,29,28.954545454545453,45.0,30.89090909090909,,16.956521739130434,32.78260869565217,26.03405797101449,,1.4909090909090907,0.0,1
0,0,0,0,1,0,0,0,0,0,0,0,1,0,85,30,31.0,50.608695652173914,34.94782608695652,,28.954545454545453,45.0,30.89090909090909,,1.7597826086956523,0.0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,1,85,31,40.391304347826086,51.0,46.5391304347826,,31.0,50.608695652173914,34.94782608695652,,3.865217391304348,0.0,1
0,0,0,0,1,0,0,1,0,0,0,0,0,0,85,32,14.08695652173913,38.08695652173913,19.793478260869566,,40.391304347826086,51.0,46.5391304347826,,1.8510869565217392,0.0,1
0,0,0,0,1,0,0,0,1,0,0,0,0,0,85,33,20.91304347826087,52.608695652173914,28.892753623188405,,14.08695652173913,38.08695652173913,19.793478260869566,,3.0413043478260873,0.0,1
0,0,0,0,1,0,0,0,0,1,0,0,0,0,85,34,27.043478260869566,54.17391304347826,31.310144927536232,,20.91304347826087,52.608695652173914,28.892753623188405,,3.7532608695652177,0.0,1
0,0,0,0,1,0,0,0,0,0,1,0,0,0,85,35,22.869565217391305,51.130434782608695,29.06376811594203,,27.043478260869566,54.17391304347826,31.310144927536232,,2.970652173913044,0.0,1
0,0,0,0,1,0,0,0,0,0,0,1,0,0,85,36,27.217391304347824,52.43478260869565,33.017391304347825,,22.869565217391305,51.130434782608695,29.06376811594203,,3.851086956521739,0.0,1
0,0,0,0,1,0,0,0,0,0,0,0,1,0,85,37,33.56521739130435,56.130434782608695,37.463768115942024,,27.217391304347824,52.43478260869565,33.017391304347825,,4.003260869565217,0.0,1
0,0,0,0,1,0,0,0,0,0,0,0,0,1,85,38,26.391304347826086,52.78260869565217,34.78913043478261,,33.56521739130435,56.130434782608695,37.463768115942024,,3.347826086956522,0.0,1
0,0,0,0,1,0,0,1,0,0,0,0,0,0,85,39,19.434782608695652,47.73913043478261,25.442028985507246,,26.391304347826086,52.78260869565217,34.78913043478261,,2.960869565217391,0.0,1
0,0,0,0,1,0,0,0,1,0,0,0,0,0,85,40,28.17391304347826,52.73913043478261,32.04927536231884,,19.434782608695652,47.73913043478261,25.442028985507246,,3.2195652173913043,0.0,1
0,0,0,0,1,0,0,0,0,1,0,0,0,0,85,41,36.34782608695652,57.523809523809526,39.73913043478261,,28.17391304347826,52.73913043478261,32.04927536231884,,4.3847826086956525,0.0,1
0,0,0,0,1,0,0,0,0,0,1,0,0,0,85,42,29.91304347826087,51.56521739130435,34.28115942028985,,36.34782608695652,57.523809523809526,39.73913043478261,,4.558695652173912,0.0,1
0,0,0,0,1,0,0,0,0,0,0,1,0,0,85,43,26.82608695652174,48.130434782608695,30.857971014492755,,29.91304347826087,51.56521739130435,34.28115942028985,,3.768478260869565,0.0,1
0,0,0,0,1,0,0,0,0,0,0,0,1,0,85,44,24.565217391304348,53.608695652173914,30.314492753623185,,26.82608695652174,48.130434782608695,30.857971014492755,,3.5815217391304346,0.0,1
0,0,0,0,1,0,0,0,0,0,0,0,0,1,85,45,23.043478260869566,47.69565217391305,28.72753623188406,,24.565217391304348,53.608695652173914,30.314492753623185,,3.402173913043478,0.0,1
0,0,0,0,1,0,0,1,0,0,0,0,0,0,85,46,16.565217391304348,41.52173913043478,22.623188405797098,,23.043478260869566,47.69565217391305,28.72753623188406,,5.875,0.0,1
0,0,0,0,1,0,0,0,1,0,0,0,0,0,85,47,22.304347826086957,51.130434782608695,28.328985507246376,,16.565217391304348,41.52173913043478,22.623188405797098,,3.851086956521739,0.0,1
0,0,0,0,1,0,0,0,0,1,0,0,0,0,85,48,24.73913043478261,53.73913043478261,29.76086956521739,,22.304347826086957,51.130434782608695,28.328985507246376,,3.9010869565217394,0.0,1
0,0,0,0,1,0,0,0,0,0,1,0,0,0,85,49,26.17391304347826,53.130434782608695,31.27246376811594,,24.73913043478261,53.73913043478261,29.76086956521739,,3.0836956521739127,0.0,1
0,0,0,0,1,0,0,0,0,0,0,1,0,0,85,50,33.30434782608695,52.73913043478261,37.97101449275362,,26.17391304347826,53.130434782608695,31.27246376811594,,2.8630434782608694,0.03260869565217391,1
0,0,0,0,1,0,0,0,0,0,0,0,1,0,85,51,29.82608695652174,39.73913043478261,33.10144927536231,,33.30434782608695,52.73913043478261,37.97101449275362,,5.159782608695652,0.03260869565217391,1
0,0,0,0,1,0,0,0,0,0,0,0,0,1,85,52,30.17391304347826,35.30434782608695,33.904347826086955,,29.82608695652174,39.73913043478261,33.10144927536231,,7.039130434782609,0.0,0
0,0,0,0,1,0,0,1,0,0,0,0,0,0,85,53,38.17391304347826,29.695652173913043,43.01449275362319,,30.17391304347826,35.30434782608695,33.904347826086955,,7.280434782608695,0.017391304347826087,0
0,0,0,0,1,0,0,0,1,0,0,0,0,0,85,54,36.69565217391305,37.73913043478261,42.017391304347825,,38.17391304347826,29.695652173913043,43.01449275362319,,8.421739130434782,0.006521739130434784,1
0,0,0,0,1,0,0,0,0,1,0,0,0,0,85,55,33.17391304347826,43.08695652173913,37.56521739130435,,36.69565217391305,37.73913043478261,42.017391304347825,,8.251086956521739,0.034782608695652174,1
0,0,0,0,1,0,0,0,0,0,1,0,0,0,85,56,21.217391304347824,32.65217391304348,24.79710144927536,,33.17391304347826,43.08695652173913,37.56521739130435,,8.717391304347826,0.3826086956521739,1
0,0,0,0,1,0,0,0,0,0,0,1,0,0,85,57,3.0869565217391304,15.0,13.26086956521739,,21.217391304347824,32.65217391304348,24.79710144927536,,6.831521739130435,0.5695652173913043,1
0,0,0,0,1,0,0,0,0,0,0,0,1,0,85,58,11.173913043478262,35.56521739130435,20.090579710144926,,3.0869565217391304,15.0,13.26086956521739,,6.779347826086957,0.0,1
0,0,0,0,1,0,0,0,0,0,0,0,0,1,85,59,19.695652173913043,31.73913043478261,21.492753623188406,,11.173913043478262,35.56521739130435,20.090579710144926,,5.143478260869565,0.002173913043478261,1
0,0,0,0,1,0,0,1,0,0,0,0,0,0,85,60,19.0,32.08695652173913,20.702898550724637,,19.695652173913043,31.73913043478261,21.492753623188406,,6.281521739130435,0.1108695652173913,1
0,0,0,0,1,0,0,0,1,0,0,0,0,0,85,61,11.714285714285714,30.57894736842105,19.79365079365079,,19.0,32.08695652173913,20.702898550724637,,3.2785714285714285,0.0,1
0,0,0,0,0,1,0,0,0,0,0,0,1,0,203,2,25.82608695652174,25.956521739130434,36.59130434782609,59.18340308892101,,,,,14.167391304347827,0.0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,1,203,3,34.95652173913044,30.17391304347826,53.56521739130435,62.683298686061555,25.82608695652174,25.956521739130434,36.59130434782609,59.18340308892101,13.384782608695653,0.004347826086956522,1
0,0,0,0,0,1,0,1,0,0,0,0,0,0,203,4,19.652173913043477,24.47826086956522,32.17173913043479,59.029711157431464,34.95652173913044,30.17391304347826,53.56521739130435,62.683298686061555,14.197826086956523,0.09565217391304348,1
0,0,0,0,0,1,0,0,1,0,0,0,0,0,203,5,6.434782608695652,29.304347826086957,15.793478260869565,82.84114316431382,19.652173913043477,24.47826086956522,32.17173913043479,59.029711157431464,9.518478260869566,0.06521739130434782,1
0,0,0,0,0,1,0,0,0,1,0,0,0,0,203,6,10.217391304347826,29.652173913043477,18.03623188405797,86.31415382174283,6.434782608695652,29.304347826086957,15.793478260869565,82.84114316431382,11.057608695652174,0.0,1
0,0,0,0,0,1,0,0,0,0,1,0,0,0,203,7,10.652173913043478,25.217391304347824,16.67391304347826,83.38253277019484,10.217391304347826,29.652173913043477,18.03623188405797,86.31415382174283,11.018478260869566,0.0,1
0,0,0,0,0,1,0,0,0,0,0,1,0,0,203,8,14.26086956521739,27.347826086956523,21.669565217391302,85.28253152014223,10.652173913043478,25.217391304347824,16.67391304347826,83.38253277019484,11.056521739130435,0.0,1
0,0,0,0,0,1,0,0,0,0,0,0,1,0,203,9,20.91304347826087,31.0,32.69565217391305,80.9767805439803,14.26086956521739,27.347826086956523,21.669565217391302,85.28253152014223,11.514130434782608,0.02608695652173913,1
0,0,0,0,0,1,0,0,0,0,0,0,0,1,203,10,14.869565217391305,23.19047619047619,23.66304347826087,69.63319084555805,20.91304347826087,31.0,32.69565217391305,80.9767805439803,10.804347826086957,0.3,1
0,0,0,0,0,1,0,1,0,0,0,0,0,0,203,11,4.913043478260869,16.26086956521739,10.467391304347826,60.57817551518578,14.869565217391305,23.19047619047619,23.66304347826087,69.63319084555805,8.238043478260868,0.0,1
0,0,0,0,0,1,0,0,1,0,0,0,0,0,203,12,3.1739130434782608,10.695652173913043,17.304347826086957,75.16044492558203,4.913043478260869,16.26086956521739,10.467391304347826,60.57817551518578,12.704347826086956,0.0,1
0,0,0,0,0,1,0,0,0,1,0,0,0,0,203,13,10.478260869565217,32.34782608695652,22.89782608695652,75.18497015710791,3.1739130434782608,10.695652173913043,17.304347826086957,75.16044492558203,10.091304347826087,0.0,1
0,0,0,0,0,1,0,0,0,0,1,0,0,0,203,14,21.0,41.391304347826086,34.7927536231884,73.91892126472108,10.478260869565217,32.34782608695652,22.89782608695652,75.18497015710791,9.925,0.0,0
0,0,0,0,0,1,0,0,0,0,0,1,0,0,203,15,25.91304347826087,42.56521739130435,41.582608695652176,75.34455292533099,21.0,41.391304347826086,34.7927536231884,73.91892126472108,9.158695652173913,0.08043478260869565,1
0,0,0,0,0,1,0,0,0,0,0,0,1,0,203,16,7.521739130434782,25.434782608695652,14.456521739130435,73.90484137790577,25.91304347826087,42.56521739130435,41.582608695652176,75.34455292533099,8.079347826086956,0.021739130434782608,1
0,0,0,0,0,1,0,0,0,0,0,0,0,1,203,17,12.130434782608695,27.956521739130434,18.456521739130434,67.92187130161132,7.521739130434782,25.434782608695652,14.456521739130435,73.90484137790577,8.666304347826086,0.0,1
0,0,0,0,0,1,0,1,0,0,0,0,0,0,203,18,11.782608695652174,17.043478260869566,15.826086956521738,61.52148709205683,12.130434782608695,27.956521739130434,18.456521739130434,67.92187130161132,9.5,0.0,1
0,0,0,0,0,1,0,0,1,0,0,0,0,0,203,19,11.173913043478262,28.217391304347824,17.608695652173914,70.22227820532584,11.782608695652174,17.043478260869566,15.826086956521738,61.52148709205683,8.818478260869565,0.0,1
0,0,0,0,0,1,0,0,0,1,0,0,0,0,203,20,15.652173913043478,30.217391304347824,25.82608695652174,73.53869001669625,11.173913043478262,28.217391304347824,17.608695652173914,70.22227820532584,8.809782608695652,0.058695652173913045,1
0,0,0,0,0,1,0,0,0,0,1,0,0,0,203,21,12.434782608695652,37.26086956521739,22.6231884057971,71.21990849488438,15.652173913043478,30.217391304347824,25.82608695652174,73.53869001669625,9.130434782608695,0.1217391304347826,1
0,0,0,0,0,1,0,0,0,0,0,1,0,0,203,22,9.91304347826087,36.0,17.93840579710145,82.05856267057202,12.434782608695652,37.26086956521739,22.6231884057971,71.21990849488438,6.435869565217391,0.19999999999999998,1
0,0,0,0,0,1,0,0,0,0,0,0,1,0,203,23,6.913043478260869,33.08695652173913,17.01086956521739,79.99540913868277,9.91304347826087,36.0,17.93840579710145,82.05856267057202,3.981521739130435,0.07608695652173914,1
0,0,0,0,0,1,0,0,0,0,0,0,0,1,203,24,9.217391304347826,30.434782608695652,17.257246376811594,74.9975376278421,6.913043478260869,33.08695652173913,17.01086956521739,79.99540913868277,5.9913043478260875,0.06956521739130435,1
0,0,0,0,0,1,0,1,0,0,0,0,0,0,203,25,15.347826086956522,33.17391304347826,26.97826086956522,66.50812981298724,9.217391304347826,30.434782608695652,17.257246376811594,74.9975376278421,7.3478260869565215,0.004347826086956522,1
0,0,0,0,0,1,0,0,1,0,0,0,0,0,203,26,4.0476190476190474,16.15,14.797101449275361,78.42550957482509,15.347826086956522,33.17391304347826,26.97826086956522,66.50812981298724,7.109782608695652,0.0,1
0,0,0,0,0,1,0,0,0,1,0,0,0,0,203,27,4.173913043478261,13.217391304347826,16.706521739130434,82.16348776846203,4.0476190476190474,16.15,14.797101449275361,78.42550957482509,5.001086956521739,0.0,1
0,0,0,0,0,1,0,0,0,0,1,0,0,0,203,28,9.434782608695652,28.652173913043477,18.41304347826087,84.70750513276606,4.173913043478261,13.217391304347826,16.706521739130434,82.16348776846203,2.91195652173913,0.0,1
0,0,0,0,0,1,0,0,0,0,0,1,0,0,203,29,22.391304347826086,50.43478260869565,38.4,83.30715215252584,9.434782608695652,28.652173913043477,18.41304347826087,84.70750513276606,0.7510869565217391,0.0,0
0,0,0,0,0,1,0,0,0,0,0,0,1,0,203,30,24.47826086956522,52.56521739130435,41.982608695652175,80.17735288626888,22.391304347826086,50.43478260869565,38.4,83.30715215252584,1.5804347826086957,0.0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,1,203,31,40.95652173913044,64.34782608695652,68.97391304347826,72.2819673177756,24.47826086956522,52.56521739130435,41.982608695652175,80.17735288626888,2.6858695652173914,0.0,1
0,0,0,0,0,1,0,1,0,0,0,0,0,0,203,32,15.869565217391305,32.130434782608695,24.6268115942029,68.29902175722518,40.95652173913044,64.34782608695652,68.97391304347826,72.2819673177756,2.1695652173913045,0.0,1
0,0,0,0,0,1,0,0,1,0,0,0,0,0,203,33,15.130434782608695,41.91304347826087,26.11304347826087,81.0115728854566,15.869565217391305,32.130434782608695,24.6268115942029,68.29902175722518,3.9336956521739133,0.0,0
0,0,0,0,0,1,0,0,0,1,0,0,0,0,203,34,29.391304347826086,67.04347826086956,50.52463768115942,82.53227714285401,15.130434782608695,41.91304347826087,26.11304347826087,81.0115728854566,1.8967391304347827,0.0,1
0,0,0,0,0,1,0,0,0,0,1,0,0,0,203,35,17.652173913043477,46.17391304347826,27.333333333333332,82.97682322425156,29.391304347826086,67.04347826086956,50.52463768115942,82.53227714285401,3.106521739130435,0.0,1
0,0,0,0,0,1,0,0,0,0,0,1,0,0,203,36,22.391304347826086,57.69565217391305,34.437681159420286,84.16003468868166,17.652173913043477,46.17391304347826,27.333333333333332,82.97682322425156,3.7619565217391306,0.0,0
0,0,0,0,0,1,0,0,0,0,0,0,1,0,203,37,32.0,68.14285714285714,54.626086956521746,78.79403281030197,22.391304347826086,57.69565217391305,34.437681159420286,84.16003468868166,2.5565217391304347,0.0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,1,203,38,26.869565217391305,82.69565217391305,43.95072463768116,68.55745659076842,32.0,68.14285714285714,54.626086956521746,78.79403281030197,3.039130434782609,0.0,0
0,0,0,0,0,1,0,1,0,0,0,0,0,0,203,39,26.130434782608695,66.91304347826087,42.5536231884058,69.4461758634138,26.869565217391305,82.69565217391305,43.95072463768116,68.55745659076842,1.1597826086956522,0.0,0
0,0,0,0,0,1,0,0,1,0,0,0,0,0,203,40,27.26086956521739,66.82608695652173,46.50434782608695,75.55805257366048,26.130434782608695,66.91304347826087,42.5536231884058,69.4461758634138,1.7076086956521739,0.0,0
0,0,0,0,0,1,0,0,0,1,0,0,0,0,203,41,35.69565217391305,75.04347826086956,57.65217391304348,71.82645977198456,27.26086956521739,66.82608695652173,46.50434782608695,75.55805257366048,3.3902173913043474,0.0,0
0,0,0,0,0,1,0,0,0,0,1,0,0,0,203,42,35.82608695652174,74.95652173913044,57.5304347826087,92.01085027969727,35.69565217391305,75.04347826086956,57.65217391304348,71.82645977198456,2.8413043478260867,0.0,0
0,0,0,0,0,1,0,0,0,0,0,1,0,0,203,43,31.782608695652176,67.52173913043478,52.10434782608696,79.17238755156177,35.82608695652174,74.95652173913044,57.5304347826087,92.01085027969727,2.651086956521739,0.0,1
0,0,0,0,0,1,0,0,0,0,0,0,1,0,203,44,25.130434782608695,61.82608695652174,39.69275362318841,78.48193742787409,31.782608695652176,67.52173913043478,52.10434782608696,79.17238755156177,2.926086956521739,0.0,1
0,0,0,0,0,1,0,0,0,0,0,0,0,1,203,45,21.91304347826087,56.04347826086956,35.33623188405797,68.6312622581497,25.130434782608695,61.82608695652174,39.69275362318841,78.48193742787409,2.992391304347826,0.0,1
0,0,0,0,0,1,0,1,0,0,0,0,0,0,203,46,22.434782608695652,57.82608695652174,39.34782608695652,70.16405602125492,21.91304347826087,56.04347826086956,35.33623188405797,68.6312622581497,3.7021739130434783,0.0,1
0,0,0,0,0,1,0,0,1,0,0,0,0,0,203,47,18.347826086956523,55.73913043478261,31.93188405797101,75.96252391898788,22.434782608695652,57.82608695652174,39.34782608695652,70.16405602125492,3.260869565217391,0.0,0
0,0,0,0,0,1,0,0,0,1,0,0,0,0,203,48,25.565217391304348,66.73913043478261,40.733333333333334,78.19393631923488,18.347826086956523,55.73913043478261,31.93188405797101,75.96252391898788,2.596739130434783,0.0,0
0,0,0,0,0,1,0,0,0,0,1,0,0,0,203,49,26.91304347826087,68.3913043478261,41.02608695652174,78.58171607204952,25.565217391304348,66.73913043478261,40.733333333333334,78.19393631923488,2.1380434782608693,0.0,0
0,0,0,0,0,1,0,0,0,0,0,1,0,0,203,50,34.8421052631579,78.65,52.8031746031746,77.34915620950535,26.91304347826087,68.3913043478261,41.02608695652174,78.58171607204952,0.49404761904761907,0.011904761904761904,0
0,0,0,0,0,1,0,0,0,0,0,0,1,0,203,51,42.08695652173913,64.1304347826087,70.29565217391304,75.62483556740396,34.8421052631579,78.65,52.8031746031746,77.34915620950535,2.832608695652174,0.015217391304347825,0
0,0,0,0,0,1,0,0,0,0,0,0,0,1,203,52,58.82608695652174,72.26086956521739,83.40869565217392,67.52743416032648,42.08695652173913,64.1304347826087,70.29565217391304,75.62483556740396,4.815217391304348,0.0,0
0,0,0,0,0,1,0,1,0,0,0,0,0,0,203,53,65.95652173913044,69.0,100.0,69.19166784926436,58.82608695652174,72.26086956521739,83.40869565217392,67.52743416032648,5.664130434782609,0.01956521739130435,0
0,0,0,0,0,1,0,0,1,0,0,0,0,0,203,54,51.82608695652174,54.95652173913044,74.19130434782609,69.06237776356136,65.95652173913044,69.0,100.0,69.19166784926436,6.721739130434782,0.0,0
0,0,0,0,0,1,0,0,0,1,0,0,0,0,203,55,42.34782608695652,49.56521739130435,68.0,68.79467336439795,51.82608695652174,54.95652173913044,74.19130434782609,69.06237776356136,7.239130434782608,0.026086956521739136,0
0,0,0,0,0,1,0,0,0,0,1,0,0,0,203,56,23.82608695652174,49.130434782608695,46.50434782608695,61.851481589694906,42.34782608695652,49.56521739130435,68.0,68.79467336439795,7.591304347826087,0.17608695652173917,1
0,0,0,0,0,1,0,0,0,0,0,1,0,0,203,57,4.521739130434782,14.347826086956522,12.195652173913043,64.4019931690659,23.82608695652174,49.130434782608695,46.50434782608695,61.851481589694906,5.235869565217391,0.5130434782608696,1
0,0,0,0,0,1,0,0,0,0,0,0,1,0,203,58,8.652173913043478,32.391304347826086,19.644927536231883,67.22390668019558,4.521739130434782,14.347826086956522,12.195652173913043,64.4019931690659,6.313043478260869,0.0,1
0,0,0,0,0,1,0,0,0,0,0,0,0,1,203,59,17.608695652173914,39.391304347826086,33.40869565217391,64.41175313112942,8.652173913043478,32.391304347826086,19.644927536231883,67.22390668019558,3.6532608695652176,0.0,1
0,0,0,0,0,1,0,1,0,0,0,0,0,0,203,60,20.52173913043478,38.91304347826087,37.11304347826087,64.39033361219953,17.608695652173914,39.391304347826086,33.40869565217391,64.41175313112942,5.020652173913043,0.058695652173913045,1
0,0,0,0,0,1,0,0,1,0,0,0,0,0,203,61,8.565217391304348,29.91304347826087,17.231884057971012,66.4594439415478,20.52173913043478,38.91304347826087,37.11304347826087,64.39033361219953,4.571739130434783,0.0,1
0,0,0,0,0,0,1,0,0,0,0,0,1,0,194,2,33.869565217391305,37.608695652173914,37.68115942028985,50.56202636777849,,,,,14.153260869565216,0.0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,1,194,3,38.95652173913044,44.30434782608695,45.234782608695646,55.544790919200615,33.869565217391305,37.608695652173914,37.68115942028985,50.56202636777849,13.73913043478261,0.0,1
0,0,0,0,0,0,1,1,0,0,0,0,0,0,194,4,17.956521739130434,29.043478260869566,24.53478260869565,48.7154040182738,38.95652173913044,44.30434782608695,45.234782608695646,55.544790919200615,14.180434782608694,0.08043478260869566,1
0,0,0,0,0,0,1,0,1,0,0,0,0,0,194,5,8.434782608695652,41.42857142857143,19.68840579710145,85.16687781738317,17.956521739130434,29.043478260869566,24.53478260869565,48.7154040182738,9.165217391304349,0.02826086956521739,1
0,0,0,0,0,0,1,0,0,1,0,0,0,0,194,6,19.52173913043478,46.82608695652174,25.25072463768116,82.25907488029112,8.434782608695652,41.42857142857143,19.68840579710145,85.16687781738317,10.957608695652175,0.0,1
0,0,0,0,0,0,1,0,0,0,1,0,0,0,194,7,12.391304347826088,38.52173913043478,19.644927536231883,81.50915469815038,19.52173913043478,46.82608695652174,25.25072463768116,82.25907488029112,10.967391304347826,0.0,1
0,0,0,0,0,0,1,0,0,0,0,1,0,0,194,8,28.17391304347826,49.82608695652174,32.13623188405797,80.53213316598291,12.391304347826088,38.52173913043478,19.644927536231883,81.50915469815038,10.228260869565217,0.0,1
0,0,0,0,0,0,1,0,0,0,0,0,1,0,194,9,28.434782608695652,42.73913043478261,30.846376811594205,86.6364101778659,28.17391304347826,49.82608695652174,32.13623188405797,80.53213316598291,10.738043478260868,0.004347826086956522,1
0,0,0,0,0,0,1,0,0,0,0,0,0,1,194,10,16.82608695652174,34.391304347826086,24.094202898550723,64.05218157356175,28.434782608695652,42.73913043478261,30.846376811594205,86.6364101778659,10.613043478260868,0.26521739130434785,1
0,0,0,0,0,0,1,1,0,0,0,0,0,0,194,11,7.782608695652174,26.91304347826087,13.405797101449275,50.420473573600475,16.82608695652174,34.391304347826086,24.094202898550723,64.05218157356175,7.528260869565218,0.0,1
0,0,0,0,0,0,1,0,1,0,0,0,0,0,194,12,2.608695652173913,7.391304347826087,3.782608695652174,86.07844382954666,7.782608695652174,26.91304347826087,13.405797101449275,50.420473573600475,12.5,0.0,1
0,0,0,0,0,0,1,0,0,1,0,0,0,0,194,13,19.217391304347824,48.04347826086956,28.153623188405795,83.43686605566943,2.608695652173913,7.391304347826087,3.782608695652174,86.07844382954666,9.104347826086956,0.0,1
0,0,0,0,0,0,1,0,0,0,1,0,0,0,194,14,34.52173913043478,66.69565217391305,37.22608695652173,85.60065451499655,19.217391304347824,48.04347826086956,28.153623188405795,83.43686605566943,9.220652173913043,0.0,1
0,0,0,0,0,0,1,0,0,0,0,1,0,0,194,15,32.34782608695652,57.608695652173914,36.39420289855072,87.28536050366621,34.52173913043478,66.69565217391305,37.22608695652173,85.60065451499655,7.760869565217392,0.13478260869565217,1
0,0,0,0,0,0,1,0,0,0,0,0,1,0,194,16,11.173913043478262,44.43478260869565,20.68840579710145,84.29711338494542,32.34782608695652,57.608695652173914,36.39420289855072,87.28536050366621,7.561956521739131,0.058695652173913045,1
0,0,0,0,0,0,1,0,0,0,0,0,0,1,194,17,20.956521739130434,39.78260869565217,25.715942028985502,57.98884920685545,11.173913043478262,44.43478260869565,20.68840579710145,84.29711338494542,7.841304347826087,0.0,1
0,0,0,0,0,0,1,1,0,0,0,0,0,0,194,18,11.956521739130435,28.869565217391305,14.471014492753623,51.79257095015994,20.956521739130434,39.78260869565217,25.715942028985502,57.98884920685545,9.339130434782609,0.0,1
0,0,0,0,0,0,1,0,1,0,0,0,0,0,194,19,17.26086956521739,36.91304347826087,19.681159420289852,87.63848789224906,11.956521739130435,28.869565217391305,14.471014492753623,51.79257095015994,8.792391304347825,0.0,1
0,0,0,0,0,0,1,0,0,1,0,0,0,0,194,20,25.52173913043478,39.0,27.52173913043478,90.36334336337568,17.26086956521739,36.91304347826087,19.681159420289852,87.63848789224906,8.258695652173913,0.07608695652173914,1
0,0,0,0,0,0,1,0,0,0,1,0,0,0,194,21,17.352941176470587,49.125,19.758412698412695,84.95052973011184,25.52173913043478,39.0,27.52173913043478,90.36334336337568,8.90952380952381,0.13571428571428573,1
0,0,0,0,0,0,1,0,0,0,0,1,0,0,194,22,16.434782608695652,58.52173913043478,25.543478260869566,91.89033221717374,17.352941176470587,49.125,19.758412698412695,84.95052973011184,6.283695652173913,0.19999999999999998,1
0,0,0,0,0,0,1,0,0,0,0,0,1,0,194,23,18.347826086956523,57.95652173913044,26.362318840579707,85.70092928473883,16.434782608695652,58.52173913043478,25.543478260869566,91.89033221717374,3.678260869565217,0.030434782608695653,1
0,0,0,0,0,0,1,0,0,0,0,0,0,1,194,24,26.91304347826087,60.0,33.17536231884058,65.86516818426651,18.347826086956523,57.95652173913044,26.362318840579707,85.70092928473883,6.4195652173913045,0.0,1
0,0,0,0,0,0,1,1,0,0,0,0,0,0,194,25,30.565217391304348,40.69565217391305,35.51449275362319,53.422945154788074,26.91304347826087,60.0,33.17536231884058,65.86516818426651,7.264130434782608,0.0,1
